D,z,target_index,basis_index,coeff
8,-3,14,0,-93/700
8,-3,14,1,-17/70
8,-3,14,2,-3/10
8,-3,14,3,-1/60
8,-3,14,4,-3/7
8,-3,14,5,-8/45
8,-3,14,6,1/45
8,-3,14,8,7/9
8,-3,14,10,4/5
8,-3,14,11,14/5
8,-3,15,0,13/140
8,-3,15,1,-43/140
8,-3,15,2,-29/140
8,-3,15,4,5/4
8,-3,16,2,1
8,-3,17,4,1
8,-3,18,0,-3/5
8,-3,19,1,-3/5
8,-3,20,0,-3/28
8,-3,20,1,-3/28
8,-3,20,2,-5/14
8,-3,21,2,-3/5
8,-3,22,2,-3/14
8,-3,22,4,-5/14
8,-3,23,0,-1/10
8,-3,23,2,-3/2
8,-3,23,5,-11/6
8,-3,23,6,-7/6
8,-3,24,0,-3/5
8,-3,25,5,1
8,-3,27,2,-3/5
8,-3,27,6,-1/5
8,-3,28,0,3/35
8,-3,28,2,-3/7
8,-3,28,4,-5/14
8,-3,28,5,8/21
8,-3,28,6,-1/21
8,-3,29,1,-3/16
8,-3,29,5,5/6
8,-3,29,6,-23/48
8,-3,29,7,-5/6
8,-3,29,8,145/24
8,-3,30,0,309/1400
8,-3,30,1,9/56
8,-3,30,2,15/28
8,-3,30,5,4/3
8,-3,30,6,-1/6
8,-3,30,7,-8/15
8,-3,30,8,25/6
8,-3,31,7,1
8,-3,33,0,9/25
8,-3,33,7,4/5
8,-3,34,1,-9/40
8,-3,34,5,1
8,-3,34,6,5/8
8,-3,34,8,5/4
8,-3,35,8,1
8,-3,37,0,9/140
8,-3,37,1,1/28
8,-3,37,2,3/14
8,-3,37,5,8/63
8,-3,37,6,-1/63
8,-3,37,8,7/9
8,-3,38,0,-81/100
8,-3,38,1,-51/70
8,-3,38,3,-1/20
8,-3,38,5,-16/21
8,-3,38,6,2/21
8,-3,38,7,-4/5
8,-3,38,8,10/3
8,-3,38,9,1
8,-3,38,10,39/5
8,-3,38,11,42/5
8,-3,39,9,1
8,-2,0,0,47/20
8,-2,0,1,119/48
8,-2,0,2,-33/10
8,-2,0,3,1/5
8,-2,0,5,547/108
8,-2,0,6,-41/60
8,-2,0,7,5/6
8,-2,0,8,-949/72
8,-2,0,9,-49/8
8,-2,0,10,22/5
8,-2,0,11,-96/5
8,-2,1,0,1
8,-2,1,1,95/72
8,-2,1,2,31/30
8,-2,1,3,13/120
8,-2,1,4,5/3
8,-2,1,5,236/81
8,-2,1,6,2/5
8,-2,1,8,-118/27
8,-2,1,9,2/3
8,-2,1,10,-88/15
8,-2,1,11,-52/5
8,-2,2,2,1
8,-2,2,4,-3
8,-2,3,0,-3/10
8,-2,3,1,-3/10
8,-2,3,2,9/5
8,-2,4,0,-1/8
8,-2,4,1,-1/8
8,-2,4,2,1/3
8,-2,4,4,5/4
8,-2,5,0,-1/20
8,-2,5,2,13/10
8,-2,5,5,-11/12
8,-2,5,6,1/10
8,-2,6,0,-3/10
8,-2,6,2,9/5
8,-2,6,5,1/2
8,-2,6,6,3/5
8,-2,7,0,-9/20
8,-2,7,2,9/10
8,-2,7,4,5/4
8,-2,7,5,-2
8,-2,7,6,-1/5
8,-2,8,0,-7/10
8,-2,8,7,-11/6
8,-2,9,1,-3/16
8,-2,9,6,1/12
8,-2,9,8,-55/24
8,-2,10,0,-1/8
8,-2,10,1,-1/8
8,-2,10,2,-31/60
8,-2,10,6,2/15
8,-2,10,8,-5/3
8,-2,11,0,291/100
8,-2,11,1,71/40
8,-2,11,2,18/5
8,-2,11,3,3/20
8,-2,11,5,284/45
8,-2,11,6,21/10
8,-2,11,7,16/5
8,-2,11,8,-65/12
8,-2,11,9,9/4
8,-2,11,10,-132/5
8,-2,11,11,-72/5
8,-2,12,7,1
8,-2,12,9,-15/4
8,-2,13,0,-9/40
8,-2,13,1,-1/3
8,-2,13,2,3/5
8,-2,13,3,-1/40
8,-2,13,5,-14/27
8,-2,13,6,1/5
8,-2,13,8,16/9
8,-2,13,9,1
8,-2,13,10,-14/5
8,-2,13,11,12/5
8,-2,14,0,-39/200
8,-2,14,1,-1/3
8,-2,14,2,-7/20
8,-2,14,3,-1/40
8,-2,14,4,-1/2
8,-2,14,5,-52/135
8,-2,14,8,7/9
8,-2,14,10,4/5
8,-2,14,11,12/5
8,-2,15,0,7/40
8,-2,15,1,-17/40
8,-2,15,2,-4/15
8,-2,15,4,5/4
8,-2,16,2,1
8,-2,17,4,1
8,-2,18,0,-3/5
8,-2,19,1,-3/5
8,-2,20,0,-1/8
8,-2,20,1,-1/8
8,-2,20,2,-5/12
8,-2,21,2,-3/5
8,-2,22,2,-1/4
8,-2,22,4,-5/12
8,-2,23,0,-1/10
8,-2,23,2,-1
8,-2,23,5,-11/6
8,-2,23,6,-1
8,-2,24,0,-3/5
8,-2,25,5,1
8,-2,27,2,-3/5
8,-2,27,6,-1/5
8,-2,28,0,3/20
8,-2,28,2,-1/2
8,-2,28,4,-5/12
8,-2,28,5,2/3
8,-2,29,1,-3/16
8,-2,29,5,5/6
8,-2,29,6,-1/4
8,-2,29,7,-5/6
8,-2,29,8,35/8
8,-2,30,0,37/200
8,-2,30,1,1/8
8,-2,30,2,5/12
8,-2,30,5,4/3
8,-2,30,7,-8/15
8,-2,30,8,3
8,-2,31,7,1
8,-2,33,0,9/25
8,-2,33,7,4/5
8,-2,34,1,-9/40
8,-2,34,5,1
8,-2,34,6,1/2
8,-2,34,8,5/4
8,-2,35,8,1
8,-2,37,0,3/40
8,-2,37,1,1/24
8,-2,37,2,1/4
8,-2,37,5,4/27
8,-2,37,8,7/9
8,-2,38,0,-81/100
8,-2,38,1,-2/3
8,-2,38,3,-1/20
8,-2,38,5,-28/27
8,-2,38,7,-4/5
8,-2,38,8,23/9
8,-2,38,9,1
8,-2,38,10,26/5
8,-2,38,11,24/5
8,-2,39,9,1
8,-1,0,0,179/80
8,-1,0,1,159/80
8,-1,0,2,-13/4
8,-1,0,3,3/16
8,-1,0,5,25/4
8,-1,0,6,1/16
8,-1,0,7,5/6
8,-1,0,8,-75/8
8,-1,0,9,-95/16
8,-1,0,10,9
8,-1,0,11,-15/2
8,-1,1,0,15/8
8,-1,1,1,311/150
8,-1,1,2,19/20
8,-1,1,3,23/120
8,-1,1,4,5/3
8,-1,1,5,916/135
8,-1,1,6,337/270
8,-1,1,8,-215/54
8,-1,1,9,2/3
8,-1,1,10,-82/15
8,-1,1,11,-23/3
8,-1,2,2,1
8,-1,2,4,-5/2
8,-1,3,0,-3/10
8,-1,3,1,-3/10
8,-1,3,2,3/2
8,-1,4,0,-3/20
8,-1,4,1,-3/20
8,-1,4,2,1/4
8,-1,4,4,5/4
8,-1,5,0,-1/20
8,-1,5,2,5/4
8,-1,5,5,-11/12
8,-1,5,6,1/12
8,-1,6,0,-3/10
8,-1,6,2,3/2
8,-1,6,5,1/2
8,-1,6,6,1/2
8,-1,7,0,-9/10
8,-1,7,2,9/10
8,-1,7,4,5/4
8,-1,7,5,-4
8,-1,7,6,-7/10
8,-1,8,0,-7/10
8,-1,8,7,-11/6
8,-1,9,1,-3/16
8,-1,9,6,7/48
8,-1,9,8,-55/24
8,-1,10,0,-3/20
8,-1,10,1,-3/20
8,-1,10,2,-3/5
8,-1,10,6,2/15
8,-1,10,8,-5/3
8,-1,11,0,627/200
8,-1,11,1,361/200
8,-1,11,2,9/5
8,-1,11,3,7/40
8,-1,11,5,368/45
8,-1,11,6,791/360
8,-1,11,7,16/5
8,-1,11,8,-161/36
8,-1,11,9,-1/8
8,-1,11,10,-68/5
8,-1,11,11,-7
8,-1,12,7,1
8,-1,12,9,-25/8
8,-1,13,0,-9/40
8,-1,13,1,-29/100
8,-1,13,2,3/5
8,-1,13,3,-1/40
8,-1,13,5,-32/45
8,-1,13,6,1/9
8,-1,13,8,25/18
8,-1,13,9,1
8,-1,13,10,-16/5
8,-1,13,11,1
8,-1,14,0,-189/500
8,-1,14,1,-29/50
8,-1,14,2,-21/50
8,-1,14,3,-1/20
8,-1,14,4,-3/5
8,-1,14,5,-248/225
8,-1,14,6,-31/225
8,-1,14,8,7/9
8,-1,14,10,4/5
8,-1,14,11,2
8,-1,15,0,9/20
8,-1,15,1,-3/4
8,-1,15,2,-7/20
8,-1,15,4,5/4
8,-1,16,2,1
8,-1,17,4,1
8,-1,18,0,-3/5
8,-1,19,1,-3/5
8,-1,20,0,-3/20
8,-1,20,1,-3/20
8,-1,20,2,-1/2
8,-1,21,2,-3/5
8,-1,22,2,-3/10
8,-1,22,4,-1/2
8,-1,23,0,-1/10
8,-1,23,2,-1/2
8,-1,23,5,-11/6
8,-1,23,6,-5/6
8,-1,24,0,-3/5
8,-1,25,5,1
8,-1,27,2,-3/5
8,-1,27,6,-1/5
8,-1,28,0,9/25
8,-1,28,2,-3/5
8,-1,28,4,-1/2
8,-1,28,5,8/5
8,-1,28,6,1/5
8,-1,29,1,-3/16
8,-1,29,5,5/6
8,-1,29,6,-1/48
8,-1,29,7,-5/6
8,-1,29,8,65/24
8,-1,30,0,27/200
8,-1,30,1,3/40
8,-1,30,2,1/4
8,-1,30,5,4/3
8,-1,30,6,1/6
8,-1,30,7,-8/15
8,-1,30,8,11/6
8,-1,31,7,1
8,-1,33,0,9/25
8,-1,33,7,4/5
8,-1,34,1,-9/40
8,-1,34,5,1
8,-1,34,6,3/8
8,-1,34,8,5/4
8,-1,35,8,1
8,-1,37,0,9/100
8,-1,37,1,1/20
8,-1,37,2,3/10
8,-1,37,5,8/45
8,-1,37,6,1/45
8,-1,37,8,7/9
8,-1,38,0,-81/100
8,-1,38,1,-29/50
8,-1,38,3,-1/20
8,-1,38,5,-64/45
8,-1,38,6,-8/45
8,-1,38,7,-4/5
8,-1,38,8,16/9
8,-1,38,9,1
8,-1,38,10,13/5
8,-1,38,11,2
8,-1,39,9,1
8,1,0,0,161/80
8,1,0,1,137/240
8,1,0,2,-63/20
8,1,0,3,13/80
8,1,0,5,1139/108
8,1,0,6,2279/720
8,1,0,7,5/6
8,1,0,8,-211/72
8,1,0,9,-89/16
8,1,0,10,17
8,1,0,11,39/10
8,1,1,0,-73/40
8,1,1,1,-41/45
8,1,1,2,37/60
8,1,1,3,-17/120
8,1,1,4,5/3
8,1,1,5,-788/81
8,1,1,6,-877/270
8,1,1,8,-173/54
8,1,1,9,2/3
8,1,1,10,-14/3
8,1,1,11,-17/5
8,1,2,2,1
8,1,2,4,-3/2
8,1,3,0,-3/10
8,1,3,1,-3/10
8,1,3,2,9/10
8,1,4,0,-1/4
8,1,4,1,-1/4
8,1,4,2,-1/12
8,1,4,4,5/4
8,1,5,0,-1/20
8,1,5,2,23/20
8,1,5,5,-11/12
8,1,5,6,1/20
8,1,6,0,-3/10
8,1,6,2,9/10
8,1,6,5,1/2
8,1,6,6,3/10
8,1,7,0,9/10
8,1,7,2,9/10
8,1,7,4,5/4
8,1,7,5,4
8,1,7,6,13/10
8,1,8,0,-7/10
8,1,8,7,-11/6
8,1,9,1,-3/16
8,1,9,6,13/48
8,1,9,8,-55/24
8,1,10,0,-1/4
8,1,10,1,-1/4
8,1,10,2,-14/15
8,1,10,6,2/15
8,1,10,8,-5/3
8,1,11,0,717/200
8,1,11,1,33/40
8,1,11,2,-9/5
8,1,11,3,9/40
8,1,11,5,248/15
8,1,11,6,221/40
8,1,11,7,16/5
8,1,11,8,-1/4
8,1,11,9,-39/8
8,1,11,10,72/5
8,1,11,11,27/5
8,1,12,7,1
8,1,12,9,-15/8
8,1,13,0,-9/40
8,1,13,1,-7/60
8,1,13,2,3/5
8,1,13,3,-1/40
8,1,13,5,-40/27
8,1,13,6,-16/45
8,1,13,8,11/18
8,1,13,9,1
8,1,13,10,-4
8,1,13,11,-3/5
8,1,14,0,33/100
8,1,14,1,7/30
8,1,14,2,-7/10
8,1,14,3,1/20
8,1,14,4,-1
8,1,14,5,328/135
8,1,14,6,41/45
8,1,14,8,7/9
8,1,14,10,4/5
8,1,14,11,6/5
8,1,15,0,-17/20
8,1,15,1,7/20
8,1,15,2,-41/60
8,1,15,4,5/4
8,1,16,2,1
8,1,17,4,1
8,1,18,0,-3/5
8,1,19,1,-3/5
8,1,20,0,-1/4
8,1,20,1,-1/4
8,1,20,2,-5/6
8,1,21,2,-3/5
8,1,22,2,-1/2
8,1,22,4,-5/6
8,1,23,0,-1/10
8,1,23,2,1/2
8,1,23,5,-11/6
8,1,23,6,-1/2
8,1,24,0,-3/5
8,1,25,5,1
8,1,27,2,-3/5
8,1,27,6,-1/5
8,1,28,0,-3/5
8,1,28,2,-1
8,1,28,4,-5/6
8,1,28,5,-8/3
8,1,28,6,-1
8,1,29,1,-3/16
8,1,29,5,5/6
8,1,29,6,7/16
8,1,29,7,-5/6
8,1,29,8,-5/8
8,1,30,0,-13/200
8,1,30,1,-1/8
8,1,30,2,-5/12
8,1,30,5,4/3
8,1,30,6,1/2
8,1,30,7,-8/15
8,1,30,8,-1/2
8,1,31,7,1
8,1,33,0,9/25
8,1,33,7,4/5
8,1,34,1,-9/40
8,1,34,5,1
8,1,34,6,1/8
8,1,34,8,5/4
8,1,35,8,1
8,1,37,0,3/20
8,1,37,1,1/12
8,1,37,2,1/2
8,1,37,5,8/27
8,1,37,6,1/9
8,1,37,8,7/9
8,1,38,0,-81/100
8,1,38,1,-7/30
8,1,38,3,-1/20
8,1,38,5,-80/27
8,1,38,6,-10/9
8,1,38,7,-4/5
8,1,38,8,2/9
8,1,38,9,1
8,1,38,10,-13/5
8,1,38,11,-6/5
8,1,39,9,1
8,2,0,0,19/10
8,2,0,1,-63/80
8,2,0,2,-31/10
8,2,0,3,3/20
8,2,0,5,187/12
8,2,0,6,209/30
8,2,0,7,5/6
8,2,0,8,-7/24
8,2,0,9,-43/8
8,2,0,10,102/5
8,2,0,11,24/5
8,2,1,0,-21/20
8,2,1,1,-17/120
8,2,1,2,1/5
8,2,1,3,-7/120
8,2,1,4,5/3
8,2,1,5,-172/27
8,2,1,6,-376/135
8,2,1,8,-76/27
8,2,1,9,2/3
8,2,1,10,-64/15
8,2,1,11,-28/15
8,2,2,2,1
8,2,2,4,-1
8,2,3,0,-3/10
8,2,3,1,-3/10
8,2,3,2,3/5
8,2,4,0,-3/8
8,2,4,1,-3/8
8,2,4,2,-1/2
8,2,4,4,5/4
8,2,5,0,-1/20
8,2,5,2,11/10
8,2,5,5,-11/12
8,2,5,6,1/30
8,2,6,0,-3/10
8,2,6,2,3/5
8,2,6,5,1/2
8,2,6,6,1/5
8,2,7,0,9/20
8,2,7,2,9/10
8,2,7,4,5/4
8,2,7,5,2
8,2,7,6,4/5
8,2,8,0,-7/10
8,2,8,7,-11/6
8,2,9,1,-3/16
8,2,9,6,1/3
8,2,9,8,-55/24
8,2,10,0,-3/8
8,2,10,1,-3/8
8,2,10,2,-27/20
8,2,10,6,2/15
8,2,10,8,-5/3
8,2,11,0,381/100
8,2,11,1,-49/40
8,2,11,2,-18/5
8,2,11,3,1/4
8,2,11,5,1244/45
8,2,11,6,110/9
8,2,11,7,16/5
8,2,11,8,109/36
8,2,11,9,-29/4
8,2,11,10,148/5
8,2,11,11,8
8,2,12,7,1
8,2,12,9,-5/4
8,2,13,0,-9/40
8,2,13,1,1/10
8,2,13,2,3/5
8,2,13,3,-1/40
8,2,13,5,-22/9
8,2,13,6,-46/45
8,2,13,8,2/9
8,2,13,9,1
8,2,13,10,-22/5
8,2,13,11,-4/5
8,2,14,0,27/200
8,2,14,1,-1/10
8,2,14,2,-21/20
8,2,14,3,1/40
8,2,14,4,-3/2
8,2,14,5,92/45
8,2,14,6,46/45
8,2,14,8,7/9
8,2,14,10,4/5
8,2,14,11,4/5
8,2,15,0,-27/40
8,2,15,1,-3/40
8,2,15,2,-11/10
8,2,15,4,5/4
8,2,16,2,1
8,2,17,4,1
8,2,18,0,-3/5
8,2,19,1,-3/5
8,2,20,0,-3/8
8,2,20,1,-3/8
8,2,20,2,-5/4
8,2,21,2,-3/5
8,2,22,2,-3/4
8,2,22,4,-5/4
8,2,23,0,-1/10
8,2,23,2,1
8,2,23,5,-11/6
8,2,23,6,-1/3
8,2,24,0,-3/5
8,2,25,5,1
8,2,27,2,-3/5
8,2,27,6,-1/5
8,2,28,0,-9/20
8,2,28,2,-3/2
8,2,28,4,-5/4
8,2,28,5,-2
8,2,28,6,-1
8,2,29,1,-3/16
8,2,29,5,5/6
8,2,29,6,2/3
8,2,29,7,-5/6
8,2,29,8,-55/24
8,2,30,0,-63/200
8,2,30,1,-3/8
8,2,30,2,-5/4
8,2,30,5,4/3
8,2,30,6,2/3
8,2,30,7,-8/15
8,2,30,8,-5/3
8,2,31,7,1
8,2,33,0,9/25
8,2,33,7,4/5
8,2,34,1,-9/40
8,2,34,5,1
8,2,34,8,5/4
8,2,35,8,1
8,2,37,0,9/40
8,2,37,1,1/8
8,2,37,2,3/4
8,2,37,5,4/9
8,2,37,6,2/9
8,2,37,8,7/9
8,2,38,0,-81/100
8,2,38,1,1/5
8,2,38,3,-1/20
8,2,38,5,-44/9
8,2,38,6,-22/9
8,2,38,7,-4/5
8,2,38,8,-5/9
8,2,38,9,1
8,2,38,10,-26/5
8,2,38,11,-8/5
8,2,39,9,1
8,3,0,0,143/80
8,3,0,1,-69/16
8,3,0,2,-61/20
8,3,0,3,11/80
8,3,0,5,121/4
8,3,0,6,4331/240
8,3,0,7,5/6
8,3,0,8,47/24
8,3,0,9,-83/16
8,3,0,10,117/5
8,3,0,11,33/10
8,3,1,0,-9/8
8,3,1,1,1/6
8,3,1,2,-21/20
8,3,1,3,-11/360
8,3,1,4,5/3
8,3,1,5,-188/27
8,3,1,6,-1067/270
8,3,1,8,-131/54
8,3,1,9,2/3
8,3,1,10,-58/15
8,3,1,11,-11/15
8,3,2,2,1
8,3,2,4,-1/2
8,3,3,0,-3/10
8,3,3,1,-3/10
8,3,3,2,3/10
8,3,4,0,-3/4
8,3,4,1,-3/4
8,3,4,2,-7/4
8,3,4,4,5/4
8,3,5,0,-1/20
8,3,5,2,21/20
8,3,5,5,-11/12
8,3,5,6,1/60
8,3,6,0,-3/10
8,3,6,2,3/10
8,3,6,5,1/2
8,3,6,6,1/10
8,3,7,0,3/10
8,3,7,2,9/10
8,3,7,4,5/4
8,3,7,5,4/3
8,3,7,6,19/30
8,3,8,0,-7/10
8,3,8,7,-11/6
8,3,9,1,-3/16
8,3,9,6,19/48
8,3,9,8,-55/24
8,3,10,0,-3/4
8,3,10,1,-3/4
8,3,10,2,-13/5
8,3,10,6,2/15
8,3,10,8,-5/3
8,3,11,0,807/200
8,3,11,1,-339/40
8,3,11,2,-27/5
8,3,11,3,11/40
8,3,11,5,928/15
8,3,11,6,4337/120
8,3,11,7,16/5
8,3,11,8,85/12
8,3,11,9,-77/8
8,3,11,10,228/5
8,3,11,11,33/5
8,3,12,7,1
8,3,12,9,-5/8
8,3,13,0,-9/40
8,3,13,1,3/4
8,3,13,2,3/5
8,3,13,3,-1/40
8,3,13,5,-16/3
8,3,13,6,-47/15
8,3,13,8,-1/6
8,3,13,9,1
8,3,13,10,-24/5
8,3,13,11,-3/5
8,3,14,0,3/100
8,3,14,1,-1/2
8,3,14,2,-21/10
8,3,14,3,1/60
8,3,14,4,-3
8,3,14,5,136/45
8,3,14,6,17/9
8,3,14,8,7/9
8,3,14,10,4/5
8,3,14,11,2/5
8,3,15,0,-19/20
8,3,15,1,-11/20
8,3,15,2,-47/20
8,3,15,4,5/4
8,3,16,2,1
8,3,17,4,1
8,3,18,0,-3/5
8,3,19,1,-3/5
8,3,20,0,-3/4
8,3,20,1,-3/4
8,3,20,2,-5/2
8,3,21,2,-3/5
8,3,22,2,-3/2
8,3,22,4,-5/2
8,3,23,0,-1/10
8,3,23,2,3/2
8,3,23,5,-11/6
8,3,23,6,-1/6
8,3,24,0,-3/5
8,3,25,5,1
8,3,27,2,-3/5
8,3,27,6,-1/5
8,3,28,0,-3/5
8,3,28,2,-3
8,3,28,4,-5/2
8,3,28,5,-8/3
8,3,28,6,-5/3
8,3,29,1,-3/16
8,3,29,5,5/6
8,3,29,6,43/48
8,3,29,7,-5/6
8,3,29,8,-95/24
8,3,30,0,-213/200
8,3,30,1,-9/8
8,3,30,2,-15/4
8,3,30,5,4/3
8,3,30,6,5/6
8,3,30,7,-8/15
8,3,30,8,-17/6
8,3,31,7,1
8,3,33,0,9/25
8,3,33,7,4/5
8,3,34,1,-9/40
8,3,34,5,1
8,3,34,6,-1/8
8,3,34,8,5/4
8,3,35,8,1
8,3,37,0,9/20
8,3,37,1,1/4
8,3,37,2,3/2
8,3,37,5,8/9
8,3,37,6,5/9
8,3,37,8,7/9
8,3,38,0,-81/100
8,3,38,1,3/2
8,3,38,3,-1/20
8,3,38,5,-32/3
8,3,38,6,-20/3
8,3,38,7,-4/5
8,3,38,8,-4/3
8,3,38,9,1
8,3,38,10,-39/5
8,3,38,11,-6/5
8,3,39,9,1
