D,z,target_index,basis_index,coeff
12,-3,18,0,-5/9
12,-3,19,1,-5/9
12,-3,20,0,-5/56
12,-3,20,1,-5/56
12,-3,20,2,-9/28
12,-3,21,2,-5/9
12,-3,22,2,-5/28
12,-3,22,4,-9/28
12,-3,23,0,-1/18
12,-3,23,2,-3/2
12,-3,23,5,-19/10
12,-3,23,6,-7/10
12,-3,24,0,-5/9
12,-3,25,5,1
12,-3,27,2,-5/9
12,-3,27,6,-1/9
12,-3,28,0,25/378
12,-3,28,2,-5/14
12,-3,28,4,-9/28
12,-3,28,5,1/3
12,-3,28,6,-1/42
12,-3,29,1,-5/28
12,-3,29,5,9/10
12,-3,29,6,-39/140
12,-3,29,7,-9/10
12,-3,29,8,459/70
12,-3,30,0,1495/9072
12,-3,30,1,15/112
12,-3,30,2,27/56
12,-3,30,5,7/5
12,-3,30,6,-1/10
12,-3,30,7,-28/45
12,-3,30,8,47/10
12,-3,31,7,1
12,-3,33,0,25/81
12,-3,33,7,7/9
12,-3,34,1,-25/126
12,-3,34,5,1
12,-3,34,6,5/14
12,-3,34,8,9/7
12,-3,35,8,1
12,-3,37,0,25/504
12,-3,37,1,25/952
12,-3,37,2,5/28
12,-3,37,5,2/17
12,-3,37,6,-1/119
12,-3,37,8,13/17
12,-3,38,0,-425/648
12,-3,38,1,-2425/4284
12,-3,38,3,-1/144
12,-3,38,5,-11/17
12,-3,38,6,11/238
12,-3,38,7,-7/9
12,-3,38,8,56/17
12,-3,38,9,1
12,-3,38,10,25/3
12,-3,38,11,14/3
12,-3,39,9,1
12,-2,0,0,143/72
12,-2,0,1,8545/4284
12,-2,0,2,-19/6
12,-2,0,3,7/240
12,-2,0,5,1597/340
12,-2,0,6,-79/210
12,-2,0,7,9/10
12,-2,0,8,-16263/1190
12,-2,0,9,-453/70
12,-2,0,10,58/15
12,-2,0,11,-56/5
12,-2,1,0,65/72
12,-2,1,1,7975/7344
12,-2,1,2,5/6
12,-2,1,3,23/1440
12,-2,1,4,27/20
12,-2,1,5,791/255
12,-2,1,6,4/15
12,-2,1,8,-384/85
12,-2,1,9,4/5
12,-2,1,10,-64/9
12,-2,1,11,-92/15
12,-2,2,2,1
12,-2,2,4,-3
12,-2,3,0,-5/18
12,-2,3,1,-5/18
12,-2,3,2,5/3
12,-2,4,0,-5/48
12,-2,4,1,-5/48
12,-2,4,2,1/4
12,-2,4,4,9/8
12,-2,5,0,-1/36
12,-2,5,2,7/6
12,-2,5,5,-19/20
12,-2,5,6,1/30
12,-2,6,0,-5/18
12,-2,6,2,5/3
12,-2,6,5,1/2
12,-2,6,6,1/3
12,-2,7,0,-25/72
12,-2,7,2,25/36
12,-2,7,4,9/8
12,-2,7,5,-7/4
12,-2,7,6,-1/9
12,-2,8,0,-11/18
12,-2,8,7,-19/10
12,-2,9,1,-5/28
12,-2,9,6,2/35
12,-2,9,8,-171/70
12,-2,10,0,-5/48
12,-2,10,1,-5/48
12,-2,10,2,-31/72
12,-2,10,6,4/45
12,-2,10,8,-9/5
12,-2,11,0,505/216
12,-2,11,1,1450/1071
12,-2,11,2,10/3
12,-2,11,3,1/48
12,-2,11,5,1771/306
12,-2,11,6,74/63
12,-2,11,7,28/9
12,-2,11,8,-631/119
12,-2,11,9,15/7
12,-2,11,10,-28
12,-2,11,11,-8
12,-2,12,7,1
12,-2,12,9,-27/7
12,-2,13,0,-25/144
12,-2,13,1,-475/1836
12,-2,13,2,5/9
12,-2,13,3,-1/288
12,-2,13,5,-91/204
12,-2,13,6,1/9
12,-2,13,8,30/17
12,-2,13,9,1
12,-2,13,10,-26/9
12,-2,13,11,4/3
12,-2,14,0,-625/3888
12,-2,14,1,-475/1836
12,-2,14,2,-55/216
12,-2,14,3,-1/288
12,-2,14,4,-5/12
12,-2,14,5,-175/459
12,-2,14,8,13/17
12,-2,14,10,8/9
12,-2,14,11,4/3
12,-2,15,0,25/144
12,-2,15,1,-55/144
12,-2,15,2,-11/36
12,-2,15,4,9/8
12,-2,16,2,1
12,-2,17,4,1
12,-2,18,0,-5/9
12,-2,19,1,-5/9
12,-2,20,0,-5/48
12,-2,20,1,-5/48
12,-2,20,2,-3/8
12,-2,21,2,-5/9
12,-2,22,2,-5/24
12,-2,22,4,-3/8
12,-2,23,0,-1/18
12,-2,23,2,-1
12,-2,23,5,-19/10
12,-2,23,6,-3/5
12,-2,24,0,-5/9
12,-2,25,5,1
12,-2,27,2,-5/9
12,-2,27,6,-1/9
12,-2,28,0,25/216
12,-2,28,2,-5/12
12,-2,28,4,-3/8
12,-2,28,5,7/12
12,-2,29,1,-5/28
12,-2,29,5,9/10
12,-2,29,6,-1/7
12,-2,29,7,-9/10
12,-2,29,8,333/70
12,-2,30,0,175/1296
12,-2,30,1,5/48
12,-2,30,2,3/8
12,-2,30,5,7/5
12,-2,30,7,-28/45
12,-2,30,8,17/5
12,-2,31,7,1
12,-2,33,0,25/81
12,-2,33,7,7/9
12,-2,34,1,-25/126
12,-2,34,5,1
12,-2,34,6,2/7
12,-2,34,8,9/7
12,-2,35,8,1
12,-2,37,0,25/432
12,-2,37,1,25/816
12,-2,37,2,5/24
12,-2,37,5,7/51
12,-2,37,8,13/17
12,-2,38,0,-425/648
12,-2,38,1,-475/918
12,-2,38,3,-1/144
12,-2,38,5,-91/102
12,-2,38,7,-7/9
12,-2,38,8,43/17
12,-2,38,9,1
12,-2,38,10,50/9
12,-2,38,11,8/3
12,-2,39,9,1
12,-1,0,0,547/288
12,-1,0,1,27355/17136
12,-1,0,2,-113/36
12,-1,0,3,79/2880
12,-1,0,5,991/170
12,-1,0,6,583/42840
12,-1,0,7,9/10
12,-1,0,8,-23237/2380
12,-1,0,9,-881/140
12,-1,0,10,28/3
12,-1,0,11,-79/18
12,-1,1,0,247/144
12,-1,1,1,1051/612
12,-1,1,2,91/120
12,-1,1,3,41/1440
12,-1,1,4,27/20
12,-1,1,5,609/85
12,-1,1,6,397/510
12,-1,1,8,-703/170
12,-1,1,9,4/5
12,-1,1,10,-20/3
12,-1,1,11,-41/9
12,-1,2,2,1
12,-1,2,4,-5/2
12,-1,3,0,-5/18
12,-1,3,1,-5/18
12,-1,3,2,25/18
12,-1,4,0,-1/8
12,-1,4,1,-1/8
12,-1,4,2,7/40
12,-1,4,4,9/8
12,-1,5,0,-1/36
12,-1,5,2,41/36
12,-1,5,5,-19/20
12,-1,5,6,1/36
12,-1,6,0,-5/18
12,-1,6,2,25/18
12,-1,6,5,1/2
12,-1,6,6,5/18
12,-1,7,0,-25/36
12,-1,7,2,25/36
12,-1,7,4,9/8
12,-1,7,5,-7/2
12,-1,7,6,-13/36
12,-1,8,0,-11/18
12,-1,8,7,-19/10
12,-1,9,1,-5/28
12,-1,9,6,13/140
12,-1,9,8,-171/70
12,-1,10,0,-1/8
12,-1,10,1,-1/8
12,-1,10,2,-91/180
12,-1,10,6,4/45
12,-1,10,8,-9/5
12,-1,11,0,1085/432
12,-1,11,1,3925/2856
12,-1,11,2,5/3
12,-1,11,3,7/288
12,-1,11,5,2275/306
12,-1,11,6,1699/1428
12,-1,11,7,28/9
12,-1,11,8,-1045/238
12,-1,11,9,-3/14
12,-1,11,10,-130/9
12,-1,11,11,-35/9
12,-1,12,7,1
12,-1,12,9,-45/14
12,-1,13,0,-25/144
12,-1,13,1,-275/1224
12,-1,13,2,5/9
12,-1,13,3,-1/288
12,-1,13,5,-21/34
12,-1,13,6,41/612
12,-1,13,8,47/34
12,-1,13,9,1
12,-1,13,10,-10/3
12,-1,13,11,5/9
12,-1,14,0,-205/648
12,-1,14,1,-275/612
12,-1,14,2,-11/36
12,-1,14,3,-1/144
12,-1,14,4,-1/2
12,-1,14,5,-826/765
12,-1,14,6,-59/765
12,-1,14,8,13/17
12,-1,14,10,8/9
12,-1,14,11,10/9
12,-1,15,0,31/72
12,-1,15,1,-49/72
12,-1,15,2,-137/360
12,-1,15,4,9/8
12,-1,16,2,1
12,-1,17,4,1
12,-1,18,0,-5/9
12,-1,19,1,-5/9
12,-1,20,0,-1/8
12,-1,20,1,-1/8
12,-1,20,2,-9/20
12,-1,21,2,-5/9
12,-1,22,2,-1/4
12,-1,22,4,-9/20
12,-1,23,0,-1/18
12,-1,23,2,-1/2
12,-1,23,5,-19/10
12,-1,23,6,-1/2
12,-1,24,0,-5/9
12,-1,25,5,1
12,-1,27,2,-5/9
12,-1,27,6,-1/9
12,-1,28,0,5/18
12,-1,28,2,-1/2
12,-1,28,4,-9/20
12,-1,28,5,7/5
12,-1,28,6,1/10
12,-1,29,1,-5/28
12,-1,29,5,9/10
12,-1,29,6,-1/140
12,-1,29,7,-9/10
12,-1,29,8,207/70
12,-1,30,0,121/1296
12,-1,30,1,1/16
12,-1,30,2,9/40
12,-1,30,5,7/5
12,-1,30,6,1/10
12,-1,30,7,-28/45
12,-1,30,8,21/10
12,-1,31,7,1
12,-1,33,0,25/81
12,-1,33,7,7/9
12,-1,34,1,-25/126
12,-1,34,5,1
12,-1,34,6,3/14
12,-1,34,8,9/7
12,-1,35,8,1
12,-1,37,0,5/72
12,-1,37,1,5/136
12,-1,37,2,1/4
12,-1,37,5,14/85
12,-1,37,6,1/85
12,-1,37,8,13/17
12,-1,38,0,-425/648
12,-1,38,1,-275/612
12,-1,38,3,-1/144
12,-1,38,5,-21/17
12,-1,38,6,-3/34
12,-1,38,7,-7/9
12,-1,38,8,30/17
12,-1,38,9,1
12,-1,38,10,25/9
12,-1,38,11,10/9
12,-1,39,9,1
12,1,0,0,497/288
12,1,0,1,7405/17136
12,1,0,2,-37/12
12,1,0,3,23/960
12,1,0,5,1691/170
12,1,0,6,23927/14280
12,1,0,7,9/10
12,1,0,8,-7389/2380
12,1,0,9,-831/140
12,1,0,10,284/15
12,1,0,11,23/10
12,1,1,0,-245/144
12,1,1,1,-695/918
12,1,1,2,11/24
12,1,1,3,-31/1440
12,1,1,4,27/20
12,1,1,5,-2597/255
12,1,1,6,-977/510
12,1,1,8,-573/170
12,1,1,9,4/5
12,1,1,10,-52/9
12,1,1,11,-31/15
12,1,2,2,1
12,1,2,4,-3/2
12,1,3,0,-5/18
12,1,3,1,-5/18
12,1,3,2,5/6
12,1,4,0,-5/24
12,1,4,1,-5/24
12,1,4,2,-1/8
12,1,4,4,9/8
12,1,5,0,-1/36
12,1,5,2,13/12
12,1,5,5,-19/20
12,1,5,6,1/60
12,1,6,0,-5/18
12,1,6,2,5/6
12,1,6,5,1/2
12,1,6,6,1/6
12,1,7,0,25/36
12,1,7,2,25/36
12,1,7,4,9/8
12,1,7,5,7/2
12,1,7,6,23/36
12,1,8,0,-11/18
12,1,8,7,-19/10
12,1,9,1,-5/28
12,1,9,6,23/140
12,1,9,8,-171/70
12,1,10,0,-5/24
12,1,10,1,-5/24
12,1,10,2,-29/36
12,1,10,6,4/45
12,1,10,8,-9/5
12,1,11,0,1235/432
12,1,11,1,5125/8568
12,1,11,2,-5/3
12,1,11,3,1/32
12,1,11,5,4543/306
12,1,11,6,12031/4284
12,1,11,7,28/9
12,1,11,8,-65/238
12,1,11,9,-69/14
12,1,11,10,46/3
12,1,11,11,3
12,1,12,7,1
12,1,12,9,-27/14
12,1,13,0,-25/144
12,1,13,1,-325/3672
12,1,13,2,5/9
12,1,13,3,-1/288
12,1,13,5,-133/102
12,1,13,6,-103/612
12,1,13,8,21/34
12,1,13,9,1
12,1,13,10,-38/9
12,1,13,11,-1/3
12,1,14,0,575/1944
12,1,14,1,325/1836
12,1,14,2,-55/108
12,1,14,3,1/144
12,1,14,4,-5/6
12,1,14,5,1078/459
12,1,14,6,77/153
12,1,14,8,13/17
12,1,14,10,8/9
12,1,14,11,2/3
12,1,15,0,-55/72
12,1,15,1,25/72
12,1,15,2,-49/72
12,1,15,4,9/8
12,1,16,2,1
12,1,17,4,1
12,1,18,0,-5/9
12,1,19,1,-5/9
12,1,20,0,-5/24
12,1,20,1,-5/24
12,1,20,2,-3/4
12,1,21,2,-5/9
12,1,22,2,-5/12
12,1,22,4,-3/4
12,1,23,0,-1/18
12,1,23,2,1/2
12,1,23,5,-19/10
12,1,23,6,-3/10
12,1,24,0,-5/9
12,1,25,5,1
12,1,27,2,-5/9
12,1,27,6,-1/9
12,1,28,0,-25/54
12,1,28,2,-5/6
12,1,28,4,-3/4
12,1,28,5,-7/3
12,1,28,6,-1/2
12,1,29,1,-5/28
12,1,29,5,9/10
12,1,29,6,37/140
12,1,29,7,-9/10
12,1,29,8,-9/14
12,1,30,0,-95/1296
12,1,30,1,-5/48
12,1,30,2,-3/8
12,1,30,5,7/5
12,1,30,6,3/10
12,1,30,7,-28/45
12,1,30,8,-1/2
12,1,31,7,1
12,1,33,0,25/81
12,1,33,7,7/9
12,1,34,1,-25/126
12,1,34,5,1
12,1,34,6,1/14
12,1,34,8,9/7
12,1,35,8,1
12,1,37,0,25/216
12,1,37,1,25/408
12,1,37,2,5/12
12,1,37,5,14/51
12,1,37,6,1/17
12,1,37,8,13/17
12,1,38,0,-425/648
12,1,38,1,-325/1836
12,1,38,3,-1/144
12,1,38,5,-133/51
12,1,38,6,-19/34
12,1,38,7,-7/9
12,1,38,8,4/17
12,1,38,9,1
12,1,38,10,-25/9
12,1,38,11,-2/3
12,1,39,9,1
12,2,0,0,59/36
12,2,0,1,-3005/4284
12,2,0,2,-55/18
12,2,0,3,1/45
12,2,0,5,5027/340
12,2,0,6,1145/306
12,2,0,7,9/10
12,2,0,8,-83/238
12,2,0,9,-403/70
12,2,0,10,346/15
12,2,0,11,128/45
12,2,1,0,-35/36
12,2,1,1,-245/2448
12,2,1,2,1/12
12,2,1,3,-13/1440
12,2,1,4,27/20
12,2,1,5,-567/85
12,2,1,6,-418/255
12,2,1,8,-254/85
12,2,1,9,4/5
12,2,1,10,-16/3
12,2,1,11,-52/45
12,2,2,2,1
12,2,2,4,-1
12,2,3,0,-5/18
12,2,3,1,-5/18
12,2,3,2,5/9
12,2,4,0,-5/16
12,2,4,1,-5/16
12,2,4,2,-1/2
12,2,4,4,9/8
12,2,5,0,-1/36
12,2,5,2,19/18
12,2,5,5,-19/20
12,2,5,6,1/90
12,2,6,0,-5/18
12,2,6,2,5/9
12,2,6,5,1/2
12,2,6,6,1/9
12,2,7,0,25/72
12,2,7,2,25/36
12,2,7,4,9/8
12,2,7,5,7/4
12,2,7,6,7/18
12,2,8,0,-11/18
12,2,8,7,-19/10
12,2,9,1,-5/28
12,2,9,6,1/5
12,2,9,8,-171/70
12,2,10,0,-5/16
12,2,10,1,-5/16
12,2,10,2,-85/72
12,2,10,6,4/45
12,2,10,8,-9/5
12,2,11,0,655/216
12,2,11,1,-725/714
12,2,11,2,-10/3
12,2,11,3,5/144
12,2,11,5,7567/306
12,2,11,6,105/17
12,2,11,7,28/9
12,2,11,8,349/119
12,2,11,9,-51/7
12,2,11,10,284/9
12,2,11,11,40/9
12,2,12,7,1
12,2,12,9,-9/7
12,2,13,0,-25/144
12,2,13,1,25/306
12,2,13,2,5/9
12,2,13,3,-1/288
12,2,13,5,-147/68
12,2,13,6,-155/306
12,2,13,8,4/17
12,2,13,9,1
12,2,13,10,-14/3
12,2,13,11,-4/9
12,2,14,0,175/1296
12,2,14,1,-25/306
12,2,14,2,-55/72
12,2,14,3,1/288
12,2,14,4,-5/4
12,2,14,5,301/153
12,2,14,6,86/153
12,2,14,8,13/17
12,2,14,10,8/9
12,2,14,11,4/9
12,2,15,0,-85/144
12,2,15,1,-5/144
12,2,15,2,-19/18
12,2,15,4,9/8
12,2,16,2,1
12,2,17,4,1
12,2,18,0,-5/9
12,2,19,1,-5/9
12,2,20,0,-5/16
12,2,20,1,-5/16
12,2,20,2,-9/8
12,2,21,2,-5/9
12,2,22,2,-5/8
12,2,22,4,-9/8
12,2,23,0,-1/18
12,2,23,2,1
12,2,23,5,-19/10
12,2,23,6,-1/5
12,2,24,0,-5/9
12,2,25,5,1
12,2,27,2,-5/9
12,2,27,6,-1/9
12,2,28,0,-25/72
12,2,28,2,-5/4
12,2,28,4,-9/8
12,2,28,5,-7/4
12,2,28,6,-1/2
12,2,29,1,-5/28
12,2,29,5,9/10
12,2,29,6,2/5
12,2,29,7,-9/10
12,2,29,8,-171/70
12,2,30,0,-365/1296
12,2,30,1,-5/16
12,2,30,2,-9/8
12,2,30,5,7/5
12,2,30,6,2/5
12,2,30,7,-28/45
12,2,30,8,-9/5
12,2,31,7,1
12,2,33,0,25/81
12,2,33,7,7/9
12,2,34,1,-25/126
12,2,34,5,1
12,2,34,8,9/7
12,2,35,8,1
12,2,37,0,25/144
12,2,37,1,25/272
12,2,37,2,5/8
12,2,37,5,7/17
12,2,37,6,2/17
12,2,37,8,13/17
12,2,38,0,-425/648
12,2,38,1,25/153
12,2,38,3,-1/144
12,2,38,5,-147/34
12,2,38,6,-21/17
12,2,38,7,-7/9
12,2,38,8,-9/17
12,2,38,9,1
12,2,38,10,-50/9
12,2,38,11,-8/9
12,2,39,9,1
12,3,0,0,149/96
12,3,0,1,-62945/17136
12,3,0,2,-109/36
12,3,0,3,59/2880
12,3,0,5,4911/170
12,3,0,6,420179/42840
12,3,0,7,9/10
12,3,0,8,4819/2380
12,3,0,9,-781/140
12,3,0,10,1204/45
12,3,0,11,59/30
12,3,1,0,-145/144
12,3,1,1,125/612
12,3,1,2,-25/24
12,3,1,3,-7/1440
12,3,1,4,27/20
12,3,1,5,-623/85
12,3,1,6,-1199/510
12,3,1,8,-443/170
12,3,1,9,4/5
12,3,1,10,-44/9
12,3,1,11,-7/15
12,3,2,2,1
12,3,2,4,-1/2
12,3,3,0,-5/18
12,3,3,1,-5/18
12,3,3,2,5/18
12,3,4,0,-5/8
12,3,4,1,-5/8
12,3,4,2,-13/8
12,3,4,4,9/8
12,3,5,0,-1/36
12,3,5,2,37/36
12,3,5,5,-19/20
12,3,5,6,1/180
12,3,6,0,-5/18
12,3,6,2,5/18
12,3,6,5,1/2
12,3,6,6,1/18
12,3,7,0,25/108
12,3,7,2,25/36
12,3,7,4,9/8
12,3,7,5,7/6
12,3,7,6,11/36
12,3,8,0,-11/18
12,3,8,7,-19/10
12,3,9,1,-5/28
12,3,9,6,33/140
12,3,9,8,-171/70
12,3,10,0,-5/8
12,3,10,1,-5/8
12,3,10,2,-83/36
12,3,10,6,4/45
12,3,10,8,-9/5
12,3,11,0,1385/432
12,3,11,1,-19175/2856
12,3,11,2,-5
12,3,11,3,11/288
12,3,11,5,16891/306
12,3,11,6,78437/4284
12,3,11,7,28/9
12,3,11,8,1643/238
12,3,11,9,-135/14
12,3,11,10,146/3
12,3,11,11,11/3
12,3,12,7,1
12,3,12,9,-9/14
12,3,13,0,-25/144
12,3,13,1,725/1224
12,3,13,2,5/9
12,3,13,3,-1/288
12,3,13,5,-161/34
12,3,13,6,-967/612
12,3,13,8,-5/34
12,3,13,9,1
12,3,13,10,-46/9
12,3,13,11,-1/3
12,3,14,0,125/1944
12,3,14,1,-725/1836
12,3,14,2,-55/36
12,3,14,3,1/432
12,3,14,4,-5/2
12,3,14,5,1330/459
12,3,14,6,475/459
12,3,14,8,13/17
12,3,14,10,8/9
12,3,14,11,2/9
12,3,15,0,-175/216
12,3,15,1,-95/216
12,3,15,2,-157/72
12,3,15,4,9/8
12,3,16,2,1
12,3,17,4,1
12,3,18,0,-5/9
12,3,19,1,-5/9
12,3,20,0,-5/8
12,3,20,1,-5/8
12,3,20,2,-9/4
12,3,21,2,-5/9
12,3,22,2,-5/4
12,3,22,4,-9/4
12,3,23,0,-1/18
12,3,23,2,3/2
12,3,23,5,-19/10
12,3,23,6,-1/10
12,3,24,0,-5/9
12,3,25,5,1
12,3,27,2,-5/9
12,3,27,6,-1/9
12,3,28,0,-25/54
12,3,28,2,-5/2
12,3,28,4,-9/4
12,3,28,5,-7/3
12,3,28,6,-5/6
12,3,29,1,-5/28
12,3,29,5,9/10
12,3,29,6,15/28
12,3,29,7,-9/10
12,3,29,8,-297/70
12,3,30,0,-1175/1296
12,3,30,1,-15/16
12,3,30,2,-27/8
12,3,30,5,7/5
12,3,30,6,1/2
12,3,30,7,-28/45
12,3,30,8,-31/10
12,3,31,7,1
12,3,33,0,25/81
12,3,33,7,7/9
12,3,34,1,-25/126
12,3,34,5,1
12,3,34,6,-1/14
12,3,34,8,9/7
12,3,35,8,1
12,3,37,0,25/72
12,3,37,1,25/136
12,3,37,2,5/4
12,3,37,5,14/17
12,3,37,6,5/17
12,3,37,8,13/17
12,3,38,0,-425/648
12,3,38,1,725/612
12,3,38,3,-1/144
12,3,38,5,-161/17
12,3,38,6,-115/34
12,3,38,7,-7/9
12,3,38,8,-22/17
12,3,38,9,1
12,3,38,10,-25/3
12,3,38,11,-2/3
12,3,39,9,1
