D,z,target_index,basis_index,coeff
14,-2,35,8,1
14,-2,37,0,3/55
14,-2,37,1,1/35
14,-2,37,2,1/5
14,-2,37,5,17/126
14,-2,37,8,16/21
14,-2,38,0,-378/605
14,-2,38,1,-188/385
14,-2,38,3,-1/275
14,-2,38,5,-272/315
14,-2,38,7,-17/22
14,-2,38,8,53/21
14,-2,38,9,1
14,-2,38,10,62/11
14,-2,38,11,24/11
14,-2,39,9,1
14,-1,0,0,403/220
14,-1,0,1,49713/32725
14,-1,0,2,-137/44
14,-1,0,3,4/275
14,-1,0,5,8051/1400
14,-1,0,6,2111/261800
14,-1,0,7,11/12
14,-1,0,8,-2347/238
14,-1,0,9,-217/34
14,-1,0,10,207/22
14,-1,0,11,-40/11
14,-1,1,0,42/25
14,-1,1,1,3169/1925
14,-1,1,2,199/275
14,-1,1,3,1/66
14,-1,1,4,77/60
14,-1,1,5,4573/630
14,-1,1,6,2267/3465
14,-1,1,8,-263/63
14,-1,1,9,5/6
14,-1,1,10,-230/33
14,-1,1,11,-125/33
14,-1,2,2,1
14,-1,2,4,-5/2
14,-1,3,0,-3/11
14,-1,3,1,-3/11
14,-1,3,2,15/11
14,-1,4,0,-3/25
14,-1,4,1,-3/25
14,-1,4,2,4/25
14,-1,4,4,11/10
14,-1,5,0,-1/44
14,-1,5,2,49/44
14,-1,5,5,-23/24
14,-1,5,6,5/264
14,-1,6,0,-3/11
14,-1,6,2,15/11
14,-1,6,5,1/2
14,-1,6,6,5/22
14,-1,7,0,-36/55
14,-1,7,2,36/55
14,-1,7,4,11/10
14,-1,7,5,-17/5
14,-1,7,6,-16/55
14,-1,8,0,-13/22
14,-1,8,7,-23/12
14,-1,9,1,-3/17
14,-1,9,6,4/51
14,-1,9,8,-253/102
14,-1,10,0,-3/25
14,-1,10,1,-3/25
14,-1,10,2,-267/550
14,-1,10,6,5/66
14,-1,10,8,-11/6
14,-1,11,0,1443/605
14,-1,11,1,6036/4675
14,-1,11,2,18/11
14,-1,11,3,7/550
14,-1,11,5,12019/1650
14,-1,11,6,27169/28050
14,-1,11,7,34/11
14,-1,11,8,-223/51
14,-1,11,9,-4/17
14,-1,11,10,-161/11
14,-1,11,11,-35/11
14,-1,12,7,1
14,-1,12,9,-55/17
14,-1,13,0,-9/55
14,-1,13,1,-408/1925
14,-1,13,2,6/11
14,-1,13,3,-1/550
14,-1,13,5,-629/1050
14,-1,13,6,643/11550
14,-1,13,8,29/21
14,-1,13,9,1
14,-1,13,10,-37/11
14,-1,13,11,5/11
14,-1,14,0,-918/3025
14,-1,14,1,-816/1925
14,-1,14,2,-78/275
14,-1,14,3,-1/275
14,-1,14,4,-12/25
14,-1,14,5,-1241/1155
14,-1,14,6,-73/1155
14,-1,14,8,16/21
14,-1,14,10,10/11
14,-1,14,11,10/11
14,-1,15,0,117/275
14,-1,15,1,-183/275
14,-1,15,2,-106/275
14,-1,15,4,11/10
14,-1,16,2,1
14,-1,17,4,1
14,-1,18,0,-6/11
14,-1,19,1,-6/11
14,-1,20,0,-3/25
14,-1,20,1,-3/25
14,-1,20,2,-11/25
14,-1,21,2,-6/11
14,-1,22,2,-6/25
14,-1,22,4,-11/25
14,-1,23,0,-1/22
14,-1,23,2,-1/2
14,-1,23,5,-23/12
14,-1,23,6,-5/12
14,-1,24,0,-6/11
14,-1,25,5,1
14,-1,27,2,-6/11
14,-1,27,6,-1/11
14,-1,28,0,72/275
14,-1,28,2,-12/25
14,-1,28,4,-11/25
14,-1,28,5,34/25
14,-1,28,6,2/25
14,-1,29,1,-3/17
14,-1,29,5,11/12
14,-1,29,6,-1/204
14,-1,29,7,-11/12
14,-1,29,8,154/51
14,-1,30,0,513/6050
14,-1,30,1,3/50
14,-1,30,2,11/50
14,-1,30,5,17/12
14,-1,30,6,1/12
14,-1,30,7,-85/132
14,-1,30,8,13/6
14,-1,31,7,1
14,-1,33,0,36/121
14,-1,33,7,17/22
14,-1,34,1,-36/187
14,-1,34,5,1
14,-1,34,6,3/17
14,-1,34,8,22/17
14,-1,35,8,1
14,-1,37,0,18/275
14,-1,37,1,6/175
14,-1,37,2,6/25
14,-1,37,5,17/105
14,-1,37,6,1/105
14,-1,37,8,16/21
14,-1,38,0,-378/605
14,-1,38,1,-816/1925
14,-1,38,3,-1/275
14,-1,38,5,-629/525
14,-1,38,6,-37/525
14,-1,38,7,-17/22
14,-1,38,8,37/21
14,-1,38,9,1
14,-1,38,10,31/11
14,-1,38,11,10/11
14,-1,39,9,1
14,1,0,0,367/220
14,1,0,1,379/935
14,1,0,2,-135/44
14,1,0,3,7/550
14,1,0,5,3541/360
14,1,0,6,10167/7480
14,1,0,7,11/12
14,1,0,8,-107/34
14,1,0,9,-205/34
14,1,0,10,427/22
14,1,0,11,21/11
14,1,1,0,-92/55
14,1,1,1,-839/1155
14,1,1,2,71/165
14,1,1,3,-19/1650
14,1,1,4,77/60
14,1,1,5,-3893/378
14,1,1,6,-1102/693
14,1,1,8,-215/63
14,1,1,9,5/6
14,1,1,10,-200/33
14,1,1,11,-19/11
14,1,2,2,1
14,1,2,4,-3/2
14,1,3,0,-3/11
14,1,3,1,-3/11
14,1,3,2,9/11
14,1,4,0,-1/5
14,1,4,1,-1/5
14,1,4,2,-2/15
14,1,4,4,11/10
14,1,5,0,-1/44
14,1,5,2,47/44
14,1,5,5,-23/24
14,1,5,6,1/88
14,1,6,0,-3/11
14,1,6,2,9/11
14,1,6,5,1/2
14,1,6,6,3/22
14,1,7,0,36/55
14,1,7,2,36/55
14,1,7,4,11/10
14,1,7,5,17/5
14,1,7,6,28/55
14,1,8,0,-13/22
14,1,8,7,-23/12
14,1,9,1,-3/17
14,1,9,6,7/51
14,1,9,8,-253/102
14,1,10,0,-1/5
14,1,10,1,-1/5
14,1,10,2,-257/330
14,1,10,6,5/66
14,1,10,8,-11/6
14,1,11,0,1641/605
14,1,11,1,3636/6545
14,1,11,2,-18/11
14,1,11,3,9/550
14,1,11,5,11169/770
14,1,11,6,29517/13090
14,1,11,7,34/11
14,1,11,8,-33/119
14,1,11,9,-84/17
14,1,11,10,171/11
14,1,11,11,27/11
14,1,12,7,1
14,1,12,9,-33/17
14,1,13,0,-9/55
14,1,13,1,-32/385
14,1,13,2,6/11
14,1,13,3,-1/550
14,1,13,5,-799/630
14,1,13,6,-307/2310
14,1,13,8,13/21
14,1,13,9,1
14,1,13,10,-47/11
14,1,13,11,-3/11
14,1,14,0,174/605
14,1,14,1,64/385
14,1,14,2,-26/55
14,1,14,3,1/275
14,1,14,4,-4/5
14,1,14,5,1615/693
14,1,14,6,95/231
14,1,14,8,16/21
14,1,14,10,10/11
14,1,14,11,6/11
14,1,15,0,-41/55
14,1,15,1,19/55
14,1,15,2,-112/165
14,1,15,4,11/10
14,1,16,2,1
14,1,17,4,1
14,1,18,0,-6/11
14,1,19,1,-6/11
14,1,20,0,-1/5
14,1,20,1,-1/5
14,1,20,2,-11/15
14,1,21,2,-6/11
14,1,22,2,-2/5
14,1,22,4,-11/15
14,1,23,0,-1/22
14,1,23,2,1/2
14,1,23,5,-23/12
14,1,23,6,-1/4
14,1,24,0,-6/11
14,1,25,5,1
14,1,27,2,-6/11
14,1,27,6,-1/11
14,1,28,0,-24/55
14,1,28,2,-4/5
14,1,28,4,-11/15
14,1,28,5,-34/15
14,1,28,6,-2/5
14,1,29,1,-3/17
14,1,29,5,11/12
14,1,29,6,15/68
14,1,29,7,-11/12
14,1,29,8,-11/17
14,1,30,0,-91/1210
14,1,30,1,-1/10
14,1,30,2,-11/30
14,1,30,5,17/12
14,1,30,6,1/4
14,1,30,7,-85/132
14,1,30,8,-1/2
14,1,31,7,1
14,1,33,0,36/121
14,1,33,7,17/22
14,1,34,1,-36/187
14,1,34,5,1
14,1,34,6,1/17
14,1,34,8,22/17
14,1,35,8,1
14,1,37,0,6/55
14,1,37,1,2/35
14,1,37,2,2/5
14,1,37,5,17/63
14,1,37,6,1/21
14,1,37,8,16/21
14,1,38,0,-378/605
14,1,38,1,-64/385
14,1,38,3,-1/275
14,1,38,5,-799/315
14,1,38,6,-47/105
14,1,38,7,-17/22
14,1,38,8,5/21
14,1,38,9,1
14,1,38,10,-31/11
14,1,38,11,-6/11
14,1,39,9,1
14,2,0,0,349/220
14,2,0,1,-894/1309
14,2,0,2,-67/22
14,2,0,3,13/1100
14,2,0,5,4099/280
14,2,0,6,4689/1540
14,2,0,7,11/12
14,2,0,8,-43/119
14,2,0,9,-199/34
14,2,0,10,261/11
14,2,0,11,26/11
14,2,1,0,-21/22
14,2,1,1,-71/770
14,2,1,2,7/110
14,2,1,3,-4/825
14,2,1,4,77/60
14,2,1,5,-425/63
14,2,1,6,-1885/1386
14,2,1,8,-191/63
14,2,1,9,5/6
14,2,1,10,-185/33
14,2,1,11,-32/33
14,2,2,2,1
14,2,2,4,-1
14,2,3,0,-3/11
14,2,3,1,-3/11
14,2,3,2,6/11
14,2,4,0,-3/10
14,2,4,1,-3/10
14,2,4,2,-1/2
14,2,4,4,11/10
14,2,5,0,-1/44
14,2,5,2,23/22
14,2,5,5,-23/24
14,2,5,6,1/132
14,2,6,0,-3/11
14,2,6,2,6/11
14,2,6,5,1/2
14,2,6,6,1/11
14,2,7,0,18/55
14,2,7,2,36/55
14,2,7,4,11/10
14,2,7,5,17/10
14,2,7,6,17/55
14,2,8,0,-13/22
14,2,8,7,-23/12
14,2,9,1,-3/17
14,2,9,6,1/6
14,2,9,8,-253/102
14,2,10,0,-3/10
14,2,10,1,-3/10
14,2,10,2,-63/55
14,2,10,6,5/66
14,2,10,8,-11/6
14,2,11,0,348/121
14,2,11,1,-1272/1309
14,2,11,2,-36/11
14,2,11,3,1/55
14,2,11,5,5576/231
14,2,11,6,104/21
14,2,11,7,34/11
14,2,11,8,1040/357
14,2,11,9,-124/17
14,2,11,10,32
14,2,11,11,40/11
14,2,12,7,1
14,2,12,9,-22/17
14,2,13,0,-9/55
14,2,13,1,6/77
14,2,13,2,6/11
14,2,13,3,-1/550
14,2,13,5,-221/105
14,2,13,6,-467/1155
14,2,13,8,5/21
14,2,13,9,1
14,2,13,10,-52/11
14,2,13,11,-4/11
14,2,14,0,81/605
14,2,14,1,-6/77
14,2,14,2,-39/55
14,2,14,3,1/550
14,2,14,4,-6/5
14,2,14,5,901/462
14,2,14,6,106/231
14,2,14,8,16/21
14,2,14,10,10/11
14,2,14,11,4/11
14,2,15,0,-63/110
14,2,15,1,-3/110
14,2,15,2,-23/22
14,2,15,4,11/10
14,2,16,2,1
14,2,17,4,1
14,2,18,0,-6/11
14,2,19,1,-6/11
14,2,20,0,-3/10
14,2,20,1,-3/10
14,2,20,2,-11/10
14,2,21,2,-6/11
14,2,22,2,-3/5
14,2,22,4,-11/10
14,2,23,0,-1/22
14,2,23,2,1
14,2,23,5,-23/12
14,2,23,6,-1/6
14,2,24,0,-6/11
14,2,25,5,1
14,2,27,2,-6/11
14,2,27,6,-1/11
14,2,28,0,-18/55
14,2,28,2,-6/5
14,2,28,4,-11/10
14,2,28,5,-17/10
14,2,28,6,-2/5
14,2,29,1,-3/17
14,2,29,5,11/12
14,2,29,6,1/3
14,2,29,7,-11/12
14,2,29,8,-253/102
14,2,30,0,-333/1210
14,2,30,1,-3/10
14,2,30,2,-11/10
14,2,30,5,17/12
14,2,30,6,1/3
14,2,30,7,-85/132
14,2,30,8,-11/6
14,2,31,7,1
14,2,33,0,36/121
14,2,33,7,17/22
14,2,34,1,-36/187
14,2,34,5,1
14,2,34,8,22/17
14,2,35,8,1
14,2,37,0,9/55
14,2,37,1,3/35
14,2,37,2,3/5
14,2,37,5,17/42
14,2,37,6,2/21
14,2,37,8,16/21
14,2,38,0,-378/605
14,2,38,1,12/77
14,2,38,3,-1/275
14,2,38,5,-442/105
14,2,38,6,-104/105
14,2,38,7,-17/22
14,2,38,8,-11/21
14,2,38,9,1
14,2,38,10,-62/11
14,2,38,11,-8/11
14,2,39,9,1
14,3,0,0,331/220
14,3,0,1,-23187/6545
14,3,0,2,-133/44
14,3,0,3,3/275
14,3,0,5,24061/840
14,3,0,6,83795/10472
14,3,0,7,11/12
14,3,0,8,1459/714
14,3,0,9,-193/34
14,3,0,10,607/22
14,3,0,11,18/11
14,3,1,0,-54/55
14,3,1,1,81/385
14,3,1,2,-57/55
14,3,1,3,-13/4950
14,3,1,4,77/60
14,3,1,5,-935/126
14,3,1,6,-1355/693
14,3,1,8,-167/63
14,3,1,9,5/6
14,3,1,10,-170/33
14,3,1,11,-13/33
14,3,2,2,1
14,3,2,4,-1/2
14,3,3,0,-3/11
14,3,3,1,-3/11
14,3,3,2,3/11
14,3,4,0,-3/5
14,3,4,1,-3/5
14,3,4,2,-8/5
14,3,4,4,11/10
14,3,5,0,-1/44
14,3,5,2,45/44
14,3,5,5,-23/24
14,3,5,6,1/264
14,3,6,0,-3/11
14,3,6,2,3/11
14,3,6,5,1/2
14,3,6,6,1/22
14,3,7,0,12/55
14,3,7,2,36/55
14,3,7,4,11/10
14,3,7,5,17/15
14,3,7,6,8/33
14,3,8,0,-13/22
14,3,8,7,-23/12
14,3,9,1,-3/17
14,3,9,6,10/51
14,3,9,8,-253/102
14,3,10,0,-3/5
14,3,10,1,-3/5
14,3,10,2,-247/110
14,3,10,6,5/66
14,3,10,8,-11/6
14,3,11,0,1839/605
14,3,11,1,-41652/6545
14,3,11,2,-54/11
14,3,11,3,1/50
14,3,11,5,41463/770
14,3,11,6,38453/2618
14,3,11,7,34/11
14,3,11,8,817/119
14,3,11,9,-164/17
14,3,11,10,543/11
14,3,11,11,3
14,3,12,7,1
14,3,12,9,-11/17
14,3,13,0,-9/55
14,3,13,1,216/385
14,3,13,2,6/11
14,3,13,3,-1/550
14,3,13,5,-323/70
14,3,13,6,-195/154
14,3,13,8,-1/7
14,3,13,9,1
14,3,13,10,-57/11
14,3,13,11,-3/11
14,3,14,0,42/605
14,3,14,1,-144/385
14,3,14,2,-78/55
14,3,14,3,1/825
14,3,14,4,-12/5
14,3,14,5,221/77
14,3,14,6,65/77
14,3,14,8,16/21
14,3,14,10,10/11
14,3,14,11,2/11
14,3,15,0,-43/55
14,3,15,1,-23/55
14,3,15,2,-118/55
14,3,15,4,11/10
14,3,16,2,1
14,3,17,4,1
14,3,18,0,-6/11
14,3,19,1,-6/11
14,3,20,0,-3/5
14,3,20,1,-3/5
14,3,20,2,-11/5
14,3,21,2,-6/11
14,3,22,2,-6/5
14,3,22,4,-11/5
14,3,23,0,-1/22
14,3,23,2,3/2
14,3,23,5,-23/12
14,3,23,6,-1/12
14,3,24,0,-6/11
14,3,25,5,1
14,3,27,2,-6/11
14,3,27,6,-1/11
14,3,28,0,-24/55
14,3,28,2,-12/5
14,3,28,4,-11/5
14,3,28,5,-34/15
14,3,28,6,-2/3
14,3,29,1,-3/17
14,3,29,5,11/12
14,3,29,6,91/204
14,3,29,7,-11/12
14,3,29,8,-220/51
14,3,30,0,-1059/1210
14,3,30,1,-9/10
14,3,30,2,-33/10
14,3,30,5,17/12
14,3,30,6,5/12
14,3,30,7,-85/132
14,3,30,8,-19/6
14,3,31,7,1
14,3,33,0,36/121
14,3,33,7,17/22
14,3,34,1,-36/187
14,3,34,5,1
14,3,34,6,-1/17
14,3,34,8,22/17
14,3,35,8,1
14,3,37,0,18/55
14,3,37,1,6/35
14,3,37,2,6/5
14,3,37,5,17/21
14,3,37,6,5/21
14,3,37,8,16/21
14,3,38,0,-378/605
14,3,38,1,432/385
14,3,38,3,-1/275
14,3,38,5,-323/35
14,3,38,6,-19/7
14,3,38,7,-17/22
14,3,38,8,-9/7
14,3,38,9,1
14,3,38,10,-93/11
14,3,38,11,-6/11
14,3,39,9,1
