D,z,target_index,basis_index,coeff
15,-3,0,8,-1606931/88504
15,-3,0,9,-6511/962
15,-3,0,10,-1591/624
15,-3,0,11,-1645/104
15,-3,1,0,1521/2464
15,-3,1,1,6643/8096
15,-3,1,2,515/616
15,-3,1,3,15/3146
15,-3,1,4,180/143
15,-3,1,5,15429/8372
15,-3,1,6,937/8372
15,-3,1,8,-5921/1196
15,-3,1,9,11/13
15,-3,1,10,-2497/312
15,-3,1,11,-315/52
15,-3,2,2,1
15,-3,2,4,-7/2
15,-3,3,0,-13/48
15,-3,3,1,-13/48
15,-3,3,2,91/48
15,-3,4,0,-13/154
15,-3,4,1,-13/154
15,-3,4,2,43/154
15,-3,4,4,12/11
15,-3,5,0,-1/48
15,-3,5,2,55/48
15,-3,5,5,-25/26
15,-3,5,6,7/312
15,-3,6,0,-13/48
15,-3,6,2,91/48
15,-3,6,5,1/2
15,-3,6,6,7/24
15,-3,7,0,-169/792
15,-3,7,2,169/264
15,-3,7,4,12/11
15,-3,7,5,-37/33
15,-3,7,6,-1/44
15,-3,8,0,-7/12
15,-3,8,7,-25/13
15,-3,9,1,-13/74
15,-3,9,6,9/481
15,-3,9,8,-1200/481
15,-3,10,0,-13/154
15,-3,10,1,-13/154
15,-3,10,2,-653/1848
15,-3,10,6,11/156
15,-3,10,8,-24/13
15,-3,11,0,533/264
15,-3,11,1,2341833/2096864
15,-3,11,2,39/8
15,-3,11,3,5/726
15,-3,11,5,24568/5313
15,-3,11,6,200575/196581
15,-3,11,7,37/12
15,-3,11,8,-18413/3404
15,-3,11,9,165/37
15,-3,11,10,-331/8
15,-3,11,11,-35/4
15,-3,12,7,1
15,-3,12,9,-168/37
15,-3,13,0,-169/1056
15,-3,13,1,-44447/170016
15,-3,13,2,13/24
15,-3,13,3,-1/726
15,-3,13,5,-2183/7084
15,-3,13,6,2125/21252
15,-3,13,8,197/92
15,-3,13,9,1
15,-3,13,10,-59/24
15,-3,13,11,7/4
15,-3,14,0,-845/8316
15,-3,14,1,-44447/255024
15,-3,14,2,-13/66
15,-3,14,3,-1/1089
15,-3,14,4,-26/77
15,-3,14,5,-37/207
15,-3,14,6,2/207
15,-3,14,8,35/46
15,-3,14,10,11/12
15,-3,14,11,7/6
15,-3,15,0,533/5544
15,-3,15,1,-1469/5544
15,-3,15,2,-485/1848
15,-3,15,4,12/11
15,-3,16,2,1
15,-3,17,4,1
15,-3,18,0,-13/24
15,-3,19,1,-13/24
15,-3,20,0,-13/154
15,-3,20,1,-13/154
15,-3,20,2,-24/77
15,-3,21,2,-13/24
15,-3,22,2,-13/77
15,-3,22,4,-24/77
15,-3,23,0,-1/24
15,-3,23,2,-3/2
15,-3,23,5,-25/13
15,-3,23,6,-7/13
15,-3,24,0,-13/24
15,-3,25,5,1
15,-3,27,2,-13/24
15,-3,27,6,-1/12
15,-3,28,0,169/2772
15,-3,28,2,-26/77
15,-3,28,4,-24/77
15,-3,28,5,74/231
15,-3,28,6,-4/231
15,-3,29,1,-13/74
15,-3,29,5,12/13
15,-3,29,6,-102/481
15,-3,29,7,-12/13
15,-3,29,8,3240/481
15,-3,30,0,6617/44352
15,-3,30,1,39/308
15,-3,30,2,36/77
15,-3,30,5,37/26
15,-3,30,6,-1/13
15,-3,30,7,-407/624
15,-3,30,8,127/26
15,-3,31,7,1
15,-3,33,0,169/576
15,-3,33,7,37/48
15,-3,34,1,-169/888
15,-3,34,5,1
15,-3,34,6,10/37
15,-3,34,8,48/37
15,-3,35,8,1
15,-3,37,0,169/3696
15,-3,37,1,169/7084
15,-3,37,2,13/77
15,-3,37,5,37/322
15,-3,37,6,-1/161
15,-3,37,8,35/46
15,-3,38,0,-3887/6336
15,-3,38,1,-44447/85008
15,-3,38,3,-1/363
15,-3,38,5,-2183/3542
15,-3,38,6,59/1771
15,-3,38,7,-37/48
15,-3,38,8,151/46
15,-3,38,9,1
15,-3,38,10,17/2
15,-3,38,11,7/2
15,-3,39,9,1
15,-2,0,0,1993/1056
15,-2,0,1,1675219/898656
15,-2,0,2,-25/8
15,-2,0,3,37/3146
15,-2,0,5,60565/13156
15,-2,0,6,-541/1924
15,-2,0,7,12/13
15,-2,0,8,-306171/22126
15,-2,0,9,-3171/481
15,-2,0,10,191/52
15,-2,0,11,-111/13
15,-2,1,0,923/1056
15,-2,1,1,6773/6624
15,-2,1,2,69/88
15,-2,1,3,61/9438
15,-2,1,4,180/143
15,-2,1,5,11359/3588
15,-2,1,6,11/52
15,-2,1,8,-2733/598
15,-2,1,9,11/13
15,-2,1,10,-1177/156
15,-2,1,11,-61/13
15,-2,2,2,1
15,-2,2,4,-3
15,-2,3,0,-13/48
15,-2,3,1,-13/48
15,-2,3,2,13/8
15,-2,4,0,-13/132
15,-2,4,1,-13/132
15,-2,4,2,5/22
15,-2,4,4,12/11
15,-2,5,0,-1/48
15,-2,5,2,9/8
15,-2,5,5,-25/26
15,-2,5,6,1/52
15,-2,6,0,-13/48
15,-2,6,2,13/8
15,-2,6,5,1/2
15,-2,6,6,1/4
15,-2,7,0,-169/528
15,-2,7,2,169/264
15,-2,7,4,12/11
15,-2,7,5,-37/22
15,-2,7,6,-1/12
15,-2,8,0,-7/12
15,-2,8,7,-25/13
15,-2,9,1,-13/74
15,-2,9,6,22/481
15,-2,9,8,-1200/481
15,-2,10,0,-13/132
15,-2,10,1,-13/132
15,-2,10,2,-107/264
15,-2,10,6,11/156
15,-2,10,8,-24/13
15,-2,11,0,767/352
15,-2,11,1,558545/449328
15,-2,11,2,13/4
15,-2,11,3,1/121
15,-2,11,5,17131/3036
15,-2,11,6,98/111
15,-2,11,7,37/12
15,-2,11,8,-4483/851
15,-2,11,9,78/37
15,-2,11,10,-57/2
15,-2,11,11,-6
15,-2,12,7,1
15,-2,12,9,-144/37
15,-2,13,0,-169/1056
15,-2,13,1,-17407/72864
15,-2,13,2,13/24
15,-2,13,3,-1/726
15,-2,13,5,-1295/3036
15,-2,13,6,1/12
15,-2,13,8,81/46
15,-2,13,9,1
15,-2,13,10,-35/12
15,-2,13,11,1
15,-2,14,0,-2873/19008
15,-2,14,1,-17407/72864
15,-2,14,2,-91/396
15,-2,14,3,-1/726
15,-2,14,4,-13/33
15,-2,14,5,-629/1656
15,-2,14,8,35/46
15,-2,14,10,11/12
15,-2,14,11,1
15,-2,15,0,91/528
15,-2,15,1,-65/176
15,-2,15,2,-83/264
15,-2,15,4,12/11
15,-2,16,2,1
15,-2,17,4,1
15,-2,18,0,-13/24
15,-2,19,1,-13/24
15,-2,20,0,-13/132
15,-2,20,1,-13/132
15,-2,20,2,-4/11
15,-2,21,2,-13/24
15,-2,22,2,-13/66
15,-2,22,4,-4/11
15,-2,23,0,-1/24
15,-2,23,2,-1
15,-2,23,5,-25/13
15,-2,23,6,-6/13
15,-2,24,0,-13/24
15,-2,25,5,1
15,-2,27,2,-13/24
15,-2,27,6,-1/12
15,-2,28,0,169/1584
15,-2,28,2,-13/33
15,-2,28,4,-4/11
15,-2,28,5,37/66
15,-2,29,1,-13/74
15,-2,29,5,12/13
15,-2,29,6,-4/37
15,-2,29,7,-12/13
15,-2,29,8,2352/481
15,-2,30,0,767/6336
15,-2,30,1,13/132
15,-2,30,2,4/11
15,-2,30,5,37/26
15,-2,30,7,-407/624
15,-2,30,8,46/13
15,-2,31,7,1
15,-2,33,0,169/576
15,-2,33,7,37/48
15,-2,34,1,-169/888
15,-2,34,5,1
15,-2,34,6,8/37
15,-2,34,8,48/37
15,-2,35,8,1
15,-2,37,0,169/3168
15,-2,37,1,169/6072
15,-2,37,2,13/66
15,-2,37,5,37/276
15,-2,37,8,35/46
15,-2,38,0,-3887/6336
15,-2,38,1,-17407/36432
15,-2,38,3,-1/363
15,-2,38,5,-1295/1518
15,-2,38,7,-37/48
15,-2,38,8,58/23
15,-2,38,9,1
15,-2,38,10,17/3
15,-2,38,11,2
15,-2,39,9,1
15,-1,0,0,347/192
15,-1,0,1,1218191/816960
15,-1,0,2,-149/48
15,-1,0,3,19/1716
15,-1,0,5,68443/11960
15,-1,0,6,8503/1327560
15,-1,0,7,12/13
15,-1,0,8,-876107/88504
15,-1,0,9,-6173/962
15,-1,0,10,151/16
15,-1,0,11,-1045/312
15,-1,1,0,8801/5280
15,-1,1,1,196781/121440
15,-1,1,2,313/440
15,-1,1,3,109/9438
15,-1,1,4,180/143
15,-1,1,5,43623/5980
15,-1,1,6,3623/5980
15,-1,1,8,-5011/1196
15,-1,1,9,11/13
15,-1,1,10,-737/104
15,-1,1,11,-545/156
15,-1,2,2,1
15,-1,2,4,-5/2
15,-1,3,0,-13/48
15,-1,3,1,-13/48
15,-1,3,2,65/48
15,-1,4,0,-13/110
15,-1,4,1,-13/110
15,-1,4,2,17/110
15,-1,4,4,12/11
15,-1,5,0,-1/48
15,-1,5,2,53/48
15,-1,5,5,-25/26
15,-1,5,6,5/312
15,-1,6,0,-13/48
15,-1,6,2,65/48
15,-1,6,5,1/2
15,-1,6,6,5/24
15,-1,7,0,-169/264
15,-1,7,2,169/264
15,-1,7,4,12/11
15,-1,7,5,-37/11
15,-1,7,6,-35/132
15,-1,8,0,-7/12
15,-1,8,7,-25/13
15,-1,9,1,-13/74
15,-1,9,6,35/481
15,-1,9,8,-1200/481
15,-1,10,0,-13/110
15,-1,10,1,-13/110
15,-1,10,2,-631/1320
15,-1,10,6,11/156
15,-1,10,8,-24/13
15,-1,11,0,1235/528
15,-1,11,1,1888913/1497760
15,-1,11,2,13/8
15,-1,11,3,7/726
15,-1,11,5,54871/7590
15,-1,11,6,41482/46805
15,-1,11,7,37/12
15,-1,11,8,-14861/3404
15,-1,11,9,-9/37
15,-1,11,10,-353/24
15,-1,11,11,-35/12
15,-1,12,7,1
15,-1,12,9,-120/37
15,-1,13,0,-169/1056
15,-1,13,1,-25181/121440
15,-1,13,2,13/24
15,-1,13,3,-1/726
15,-1,13,5,-2997/5060
15,-1,13,6,779/15180
15,-1,13,8,127/92
15,-1,13,9,1
15,-1,13,10,-27/8
15,-1,13,11,5/12
15,-1,14,0,-1183/3960
15,-1,14,1,-25181/60720
15,-1,14,2,-91/330
15,-1,14,3,-1/363
15,-1,14,4,-26/55
15,-1,14,5,-74/69
15,-1,14,6,-4/69
15,-1,14,8,35/46
15,-1,14,10,11/12
15,-1,14,11,5/6
15,-1,15,0,559/1320
15,-1,15,1,-871/1320
15,-1,15,2,-511/1320
15,-1,15,4,12/11
15,-1,16,2,1
15,-1,17,4,1
15,-1,18,0,-13/24
15,-1,19,1,-13/24
15,-1,20,0,-13/110
15,-1,20,1,-13/110
15,-1,20,2,-24/55
15,-1,21,2,-13/24
15,-1,22,2,-13/55
15,-1,22,4,-24/55
15,-1,23,0,-1/24
15,-1,23,2,-1/2
15,-1,23,5,-25/13
15,-1,23,6,-5/13
15,-1,24,0,-13/24
15,-1,25,5,1
15,-1,27,2,-13/24
15,-1,27,6,-1/12
15,-1,28,0,169/660
15,-1,28,2,-26/55
15,-1,28,4,-24/55
15,-1,28,5,74/55
15,-1,28,6,4/55
15,-1,29,1,-13/74
15,-1,29,5,12/13
15,-1,29,6,-2/481
15,-1,29,7,-12/13
15,-1,29,8,1464/481
15,-1,30,0,2587/31680
15,-1,30,1,13/220
15,-1,30,2,12/55
15,-1,30,5,37/26
15,-1,30,6,1/13
15,-1,30,7,-407/624
15,-1,30,8,57/26
15,-1,31,7,1
15,-1,33,0,169/576
15,-1,33,7,37/48
15,-1,34,1,-169/888
15,-1,34,5,1
15,-1,34,6,6/37
15,-1,34,8,48/37
15,-1,35,8,1
15,-1,37,0,169/2640
15,-1,37,1,169/5060
15,-1,37,2,13/55
15,-1,37,5,37/230
15,-1,37,6,1/115
15,-1,37,8,35/46
15,-1,38,0,-3887/6336
15,-1,38,1,-25181/60720
15,-1,38,3,-1/363
15,-1,38,5,-2997/2530
15,-1,38,6,-81/1265
15,-1,38,7,-37/48
15,-1,38,8,81/46
15,-1,38,9,1
15,-1,38,10,17/6
15,-1,38,11,5/6
15,-1,39,9,1
15,1,0,0,3479/2112
15,1,0,1,711191/1797312
15,1,0,2,-49/16
15,1,0,3,61/6292
15,1,0,5,257771/26312
15,1,0,6,93029/74888
15,1,0,7,12/13
15,1,0,8,-279963/88504
15,1,0,9,-5835/962
15,1,0,10,4075/208
15,1,0,11,183/104
15,1,1,0,-585/352
15,1,1,1,-52117/72864
15,1,1,2,37/88
15,1,1,3,-83/9438
15,1,1,4,180/143
15,1,1,5,-37111/3588
15,1,1,6,-1753/1196
15,1,1,8,-4101/1196
15,1,1,9,11/13
15,1,1,10,-1925/312
15,1,1,11,-83/52
15,1,2,2,1
15,1,2,4,-3/2
15,1,3,0,-13/48
15,1,3,1,-13/48
15,1,3,2,13/16
15,1,4,0,-13/66
15,1,4,1,-13/66
15,1,4,2,-3/22
15,1,4,4,12/11
15,1,5,0,-1/48
15,1,5,2,17/16
15,1,5,5,-25/26
15,1,5,6,1/104
15,1,6,0,-13/48
15,1,6,2,13/16
15,1,6,5,1/2
15,1,6,6,1/8
15,1,7,0,169/264
15,1,7,2,169/264
15,1,7,4,12/11
15,1,7,5,37/11
15,1,7,6,61/132
15,1,8,0,-7/12
15,1,8,7,-25/13
15,1,9,1,-13/74
15,1,9,6,61/481
15,1,9,8,-1200/481
15,1,10,0,-13/66
15,1,10,1,-13/66
15,1,10,2,-203/264
15,1,10,6,11/156
15,1,10,8,-24/13
15,1,11,0,117/44
15,1,11,1,485537/898656
15,1,11,2,-13/8
15,1,11,3,3/242
15,1,11,5,10915/759
15,1,11,6,57647/28083
15,1,11,7,37/12
15,1,11,8,-949/3404
15,1,11,9,-183/37
15,1,11,10,125/8
15,1,11,11,9/4
15,1,12,7,1
15,1,12,9,-72/37
15,1,13,0,-169/1056
15,1,13,1,-5915/72864
15,1,13,2,13/24
15,1,13,3,-1/726
15,1,13,5,-3811/3036
15,1,13,6,-365/3036
15,1,13,8,57/92
15,1,13,9,1
15,1,13,10,-103/24
15,1,13,11,-1/4
15,1,14,0,169/594
15,1,14,1,5915/36432
15,1,14,2,-91/198
15,1,14,3,1/363
15,1,14,4,-26/33
15,1,14,5,481/207
15,1,14,6,26/69
15,1,14,8,35/46
15,1,14,10,11/12
15,1,14,11,1/2
15,1,15,0,-65/88
15,1,15,1,91/264
15,1,15,2,-179/264
15,1,15,4,12/11
15,1,16,2,1
15,1,17,4,1
15,1,18,0,-13/24
15,1,19,1,-13/24
15,1,20,0,-13/66
15,1,20,1,-13/66
15,1,20,2,-8/11
15,1,21,2,-13/24
15,1,22,2,-13/33
15,1,22,4,-8/11
15,1,23,0,-1/24
15,1,23,2,1/2
15,1,23,5,-25/13
15,1,23,6,-3/13
15,1,24,0,-13/24
15,1,25,5,1
15,1,27,2,-13/24
15,1,27,6,-1/12
15,1,28,0,-169/396
15,1,28,2,-26/33
15,1,28,4,-8/11
15,1,28,5,-74/33
15,1,28,6,-4/11
15,1,29,1,-13/74
15,1,29,5,12/13
15,1,29,6,98/481
15,1,29,7,-12/13
15,1,29,8,-24/37
15,1,30,0,-481/6336
15,1,30,1,-13/132
15,1,30,2,-4/11
15,1,30,5,37/26
15,1,30,6,3/13
15,1,30,7,-407/624
15,1,30,8,-1/2
15,1,31,7,1
15,1,33,0,169/576
15,1,33,7,37/48
15,1,34,1,-169/888
15,1,34,5,1
15,1,34,6,2/37
15,1,34,8,48/37
15,1,35,8,1
15,1,37,0,169/1584
15,1,37,1,169/3036
15,1,37,2,13/33
15,1,37,5,37/138
15,1,37,6,1/23
15,1,37,8,35/46
15,1,38,0,-3887/6336
15,1,38,1,-5915/36432
15,1,38,3,-1/363
15,1,38,5,-3811/1518
15,1,38,6,-103/253
15,1,38,7,-37/48
15,1,38,8,11/46
15,1,38,9,1
15,1,38,10,-17/6
15,1,38,11,-1/2
15,1,39,9,1
15,2,0,0,1655/1056
15,2,0,1,-55237/81696
15,2,0,2,-73/24
15,2,0,3,85/9438
15,2,0,5,191915/13156
15,2,0,6,109955/39468
15,2,0,7,12/13
15,2,0,8,-623/1702
15,2,0,9,-2833/481
15,2,0,10,1247/52
15,2,0,11,85/39
15,2,1,0,-91/96
15,2,1,1,-2171/24288
15,2,1,2,5/88
15,2,1,3,-35/9438
15,2,1,4,180/143
15,2,1,5,-8103/1196
15,2,1,6,-1499/1196
15,2,1,8,-1823/598
15,2,1,9,11/13
15,2,1,10,-297/52
15,2,1,11,-35/39
15,2,2,2,1
15,2,2,4,-1
15,2,3,0,-13/48
15,2,3,1,-13/48
15,2,3,2,13/24
15,2,4,0,-13/44
15,2,4,1,-13/44
15,2,4,2,-1/2
15,2,4,4,12/11
15,2,5,0,-1/48
15,2,5,2,25/24
15,2,5,5,-25/26
15,2,5,6,1/156
15,2,6,0,-13/48
15,2,6,2,13/24
15,2,6,5,1/2
15,2,6,6,1/12
15,2,7,0,169/528
15,2,7,2,169/264
15,2,7,4,12/11
15,2,7,5,37/22
15,2,7,6,37/132
15,2,8,0,-7/12
15,2,8,7,-25/13
15,2,9,1,-13/74
15,2,9,6,2/13
15,2,9,8,-1200/481
15,2,10,0,-13/44
15,2,10,1,-13/44
15,2,10,2,-299/264
15,2,10,6,11/156
15,2,10,8,-24/13
15,2,11,0,2977/1056
15,2,11,1,-13013/13616
15,2,11,2,-13/4
15,2,11,3,5/363
15,2,11,5,72631/3036
15,2,11,6,1140/253
15,2,11,7,37/12
15,2,11,8,2473/851
15,2,11,9,-270/37
15,2,11,10,193/6
15,2,11,11,10/3
15,2,12,7,1
15,2,12,9,-48/37
15,2,13,0,-169/1056
15,2,13,1,169/2208
15,2,13,2,13/24
15,2,13,3,-1/726
15,2,13,5,-2109/1012
15,2,13,6,-1115/3036
15,2,13,8,11/46
15,2,13,9,1
15,2,13,10,-19/4
15,2,13,11,-1/3
15,2,14,0,845/6336
15,2,14,1,-169/2208
15,2,14,2,-91/132
15,2,14,3,1/726
15,2,14,4,-13/11
15,2,14,5,1073/552
15,2,14,6,29/69
15,2,14,8,35/46
15,2,14,10,11/12
15,2,14,11,1/3
15,2,15,0,-299/528
15,2,15,1,-13/528
15,2,15,2,-25/24
15,2,15,4,12/11
15,2,16,2,1
15,2,17,4,1
15,2,18,0,-13/24
15,2,19,1,-13/24
15,2,20,0,-13/44
15,2,20,1,-13/44
15,2,20,2,-12/11
15,2,21,2,-13/24
15,2,22,2,-13/22
15,2,22,4,-12/11
15,2,23,0,-1/24
15,2,23,2,1
15,2,23,5,-25/13
15,2,23,6,-2/13
15,2,24,0,-13/24
15,2,25,5,1
15,2,27,2,-13/24
15,2,27,6,-1/12
15,2,28,0,-169/528
15,2,28,2,-13/11
15,2,28,4,-12/11
15,2,28,5,-37/22
15,2,28,6,-4/11
15,2,29,1,-13/74
15,2,29,5,12/13
15,2,29,6,4/13
15,2,29,7,-12/13
15,2,29,8,-1200/481
15,2,30,0,-1729/6336
15,2,30,1,-13/44
15,2,30,2,-12/11
15,2,30,5,37/26
15,2,30,6,4/13
15,2,30,7,-407/624
15,2,30,8,-24/13
15,2,31,7,1
15,2,33,0,169/576
15,2,33,7,37/48
15,2,34,1,-169/888
15,2,34,5,1
15,2,34,8,48/37
15,2,35,8,1
15,2,37,0,169/1056
15,2,37,1,169/2024
15,2,37,2,13/22
15,2,37,5,37/92
15,2,37,6,2/23
15,2,37,8,35/46
15,2,38,0,-3887/6336
15,2,38,1,169/1104
15,2,38,3,-1/363
15,2,38,5,-2109/506
15,2,38,6,-228/253
15,2,38,7,-37/48
15,2,38,8,-12/23
15,2,38,9,1
15,2,38,10,-17/3
15,2,38,11,-2/3
15,2,39,9,1
15,3,0,0,1047/704
15,3,0,1,-6281587/1797312
15,3,0,2,-145/48
15,3,0,3,157/18876
15,3,0,5,751425/26312
15,3,0,6,21403997/2920632
15,3,0,7,12/13
15,3,0,8,181501/88504
15,3,0,9,-5497/962
15,3,0,10,17417/624
15,3,0,11,157/104
15,3,1,0,-1027/1056
15,3,1,1,5161/24288
15,3,1,2,-91/88
15,3,1,3,-19/9438
15,3,1,4,180/143
15,3,1,5,-8917/1196
15,3,1,6,-2157/1196
15,3,1,8,-3191/1196
15,3,1,9,11/13
15,3,1,10,-1639/312
15,3,1,11,-19/52
15,3,2,2,1
15,3,2,4,-1/2
15,3,3,0,-13/48
15,3,3,1,-13/48
15,3,3,2,13/48
15,3,4,0,-13/22
15,3,4,1,-13/22
15,3,4,2,-35/22
15,3,4,4,12/11
15,3,5,0,-1/48
15,3,5,2,49/48
15,3,5,5,-25/26
15,3,5,6,1/312
15,3,6,0,-13/48
15,3,6,2,13/48
15,3,6,5,1/2
15,3,6,6,1/24
15,3,7,0,169/792
15,3,7,2,169/264
15,3,7,4,12/11
15,3,7,5,37/33
15,3,7,6,29/132
15,3,8,0,-7/12
15,3,8,7,-25/13
15,3,9,1,-13/74
15,3,9,6,87/481
15,3,9,8,-1200/481
15,3,10,0,-13/22
15,3,10,1,-13/22
15,3,10,2,-587/264
15,3,10,6,11/156
15,3,10,8,-24/13
15,3,11,0,143/48
15,3,11,1,-169845/27232
15,3,11,2,-39/8
15,3,11,3,1/66
15,3,11,5,7363/138
15,3,11,6,34124/2553
15,3,11,7,37/12
15,3,11,8,23323/3404
15,3,11,9,-357/37
15,3,11,10,397/8
15,3,11,11,11/4
15,3,12,7,1
15,3,12,9,-24/37
15,3,13,0,-169/1056
15,3,13,1,13351/24288
15,3,13,2,13/24
15,3,13,3,-1/726
15,3,13,5,-4625/1012
15,3,13,6,-3497/3036
15,3,13,8,-13/92
15,3,13,9,1
15,3,13,10,-125/24
15,3,13,11,-1/4
15,3,14,0,169/2376
15,3,14,1,-13351/36432
15,3,14,2,-91/66
15,3,14,3,1/1089
15,3,14,4,-26/11
15,3,14,5,592/207
15,3,14,6,160/207
15,3,14,8,35/46
15,3,14,10,11/12
15,3,14,11,1/6
15,3,15,0,-611/792
15,3,15,1,-325/792
15,3,15,2,-563/264
15,3,15,4,12/11
15,3,16,2,1
15,3,17,4,1
15,3,18,0,-13/24
15,3,19,1,-13/24
15,3,20,0,-13/22
15,3,20,1,-13/22
15,3,20,2,-24/11
15,3,21,2,-13/24
15,3,22,2,-13/11
15,3,22,4,-24/11
15,3,23,0,-1/24
15,3,23,2,3/2
15,3,23,5,-25/13
15,3,23,6,-1/13
15,3,24,0,-13/24
15,3,25,5,1
15,3,27,2,-13/24
15,3,27,6,-1/12
15,3,28,0,-169/396
15,3,28,2,-26/11
15,3,28,4,-24/11
15,3,28,5,-74/33
15,3,28,6,-20/33
15,3,29,1,-13/74
15,3,29,5,12/13
15,3,29,6,198/481
15,3,29,7,-12/13
15,3,29,8,-2088/481
15,3,30,0,-5473/6336
15,3,30,1,-39/44
15,3,30,2,-36/11
15,3,30,5,37/26
15,3,30,6,5/13
15,3,30,7,-407/624
15,3,30,8,-83/26
15,3,31,7,1
15,3,33,0,169/576
15,3,33,7,37/48
15,3,34,1,-169/888
15,3,34,5,1
15,3,34,6,-2/37
15,3,34,8,48/37
15,3,35,8,1
15,3,37,0,169/528
15,3,37,1,169/1012
15,3,37,2,13/11
15,3,37,5,37/46
15,3,37,6,5/23
15,3,37,8,35/46
15,3,38,0,-3887/6336
15,3,38,1,13351/12144
15,3,38,3,-1/363
15,3,38,5,-4625/506
15,3,38,6,-625/253
15,3,38,7,-37/48
15,3,38,8,-59/46
15,3,38,9,1
15,3,38,10,-17/2
15,3,38,11,-1/2
15,3,39,9,1
