D,z,target_index,basis_index,coeff
10,-4,14,0,-13/147
10,-4,14,1,-15/91
10,-4,14,2,-3/14
10,-4,14,3,-1/252
10,-4,14,4,-1/3
10,-4,14,5,-33/364
10,-4,14,6,3/182
10,-4,14,8,10/13
10,-4,14,10,6/7
10,-4,14,11,16/7
10,-4,15,0,5/84
10,-4,15,1,-19/84
10,-4,15,2,-11/56
10,-4,15,4,7/6
10,-4,16,2,1
10,-4,17,4,1
10,-4,18,0,-4/7
10,-4,19,1,-4/7
10,-4,20,0,-1/12
10,-4,20,1,-1/12
10,-4,20,2,-7/24
10,-4,21,2,-4/7
10,-4,22,2,-1/6
10,-4,22,4,-7/24
10,-4,23,0,-1/14
10,-4,23,2,-2
10,-4,23,5,-15/8
10,-4,23,6,-1
10,-4,24,0,-4/7
10,-4,25,5,1
10,-4,27,2,-4/7
10,-4,27,6,-1/7
10,-4,28,0,1/21
10,-4,28,2,-1/3
10,-4,28,4,-7/24
10,-4,28,5,11/48
10,-4,28,6,-1/24
10,-4,29,1,-2/11
10,-4,29,5,7/8
10,-4,29,6,-23/44
10,-4,29,7,-7/8
10,-4,29,8,357/44
10,-4,30,0,61/294
10,-4,30,1,1/6
10,-4,30,2,7/12
10,-4,30,5,11/8
10,-4,30,6,-1/4
10,-4,30,7,-33/56
10,-4,30,8,23/4
10,-4,31,7,1
10,-4,33,0,16/49
10,-4,33,7,11/14
10,-4,34,1,-16/77
10,-4,34,5,1
10,-4,34,6,6/11
10,-4,34,8,14/11
10,-4,35,8,1
10,-4,37,0,1/21
10,-4,37,1,1/39
10,-4,37,2,1/6
10,-4,37,5,11/104
10,-4,37,6,-1/52
10,-4,37,8,10/13
10,-4,38,0,-104/147
10,-4,38,1,-60/91
10,-4,38,3,-1/63
10,-4,38,5,-77/156
10,-4,38,6,7/78
10,-4,38,7,-11/14
10,-4,38,8,53/13
10,-4,38,9,1
10,-4,38,10,76/7
10,-4,38,11,64/7
10,-4,39,9,1
10,-3,0,0,185/84
10,-3,0,1,7594/3003
10,-3,0,2,-13/4
10,-3,0,3,5/72
10,-3,0,5,2455/624
10,-3,0,6,-5575/6864
10,-3,0,7,7/8
10,-3,0,8,-10143/572
10,-3,0,9,-287/44
10,-3,0,10,-3/2
10,-3,0,11,-105/4
10,-3,1,0,2/3
10,-3,1,1,5374/5733
10,-3,1,2,20/21
10,-3,1,3,5/189
10,-3,1,4,35/24
10,-3,1,5,319/182
10,-3,1,6,59/364
10,-3,1,8,-63/13
10,-3,1,9,3/4
10,-3,1,10,-99/14
10,-3,1,11,-10
10,-3,2,2,1
10,-3,2,4,-7/2
10,-3,3,0,-2/7
10,-3,3,1,-2/7
10,-3,3,2,2
10,-3,4,0,-2/21
10,-3,4,1,-2/21
10,-3,4,2,1/3
10,-3,4,4,7/6
10,-3,5,0,-1/28
10,-3,5,2,5/4
10,-3,5,5,-15/16
10,-3,5,6,1/16
10,-3,6,0,-2/7
10,-3,6,2,2
10,-3,6,5,1/2
10,-3,6,6,1/2
10,-3,7,0,-16/63
10,-3,7,2,16/21
10,-3,7,4,7/6
10,-3,7,5,-11/9
10,-3,7,6,-2/63
10,-3,8,0,-9/14
10,-3,8,7,-15/8
10,-3,9,1,-2/11
10,-3,9,6,1/44
10,-3,9,8,-105/44
10,-3,10,0,-2/21
10,-3,10,1,-2/21
10,-3,10,2,-17/42
10,-3,10,6,3/28
10,-3,10,8,-7/4
10,-3,11,0,344/147
10,-3,11,1,28192/21021
10,-3,11,2,36/7
10,-3,11,3,5/126
10,-3,11,5,2651/546
10,-3,11,6,10375/6006
10,-3,11,7,22/7
10,-3,11,8,-786/143
10,-3,11,9,50/11
10,-3,11,10,-279/7
10,-3,11,11,-15
10,-3,12,7,1
10,-3,12,9,-49/11
10,-3,13,0,-4/21
10,-3,13,1,-592/1911
10,-3,13,2,4/7
10,-3,13,3,-1/126
10,-3,13,5,-187/546
10,-3,13,6,95/546
10,-3,13,8,28/13
10,-3,13,9,1
10,-3,13,10,-17/7
10,-3,13,11,3
10,-3,14,0,-40/343
10,-3,14,1,-1184/5733
10,-3,14,2,-12/49
10,-3,14,3,-1/189
10,-3,14,4,-8/21
10,-3,14,5,-341/1911
10,-3,14,6,31/1911
10,-3,14,8,10/13
10,-3,14,10,6/7
10,-3,14,11,2
10,-3,15,0,2/21
10,-3,15,1,-2/7
10,-3,15,2,-5/21
10,-3,15,4,7/6
10,-3,16,2,1
10,-3,17,4,1
10,-3,18,0,-4/7
10,-3,19,1,-4/7
10,-3,20,0,-2/21
10,-3,20,1,-2/21
10,-3,20,2,-1/3
10,-3,21,2,-4/7
10,-3,22,2,-4/21
10,-3,22,4,-1/3
10,-3,23,0,-1/14
10,-3,23,2,-3/2
10,-3,23,5,-15/8
10,-3,23,6,-7/8
10,-3,24,0,-4/7
10,-3,25,5,1
10,-3,27,2,-4/7
10,-3,27,6,-1/7
10,-3,28,0,32/441
10,-3,28,2,-8/21
10,-3,28,4,-1/3
10,-3,28,5,22/63
10,-3,28,6,-2/63
10,-3,29,1,-2/11
10,-3,29,5,7/8
10,-3,29,6,-31/88
10,-3,29,7,-7/8
10,-3,29,8,70/11
10,-3,30,0,9/49
10,-3,30,1,1/7
10,-3,30,2,1/2
10,-3,30,5,11/8
10,-3,30,6,-1/8
10,-3,30,7,-33/56
10,-3,30,8,9/2
10,-3,31,7,1
10,-3,33,0,16/49
10,-3,33,7,11/14
10,-3,34,1,-16/77
10,-3,34,5,1
10,-3,34,6,5/11
10,-3,34,8,14/11
10,-3,35,8,1
10,-3,37,0,8/147
10,-3,37,1,8/273
10,-3,37,2,4/21
10,-3,37,5,11/91
10,-3,37,6,-1/91
10,-3,37,8,10/13
10,-3,38,0,-104/147
10,-3,38,1,-1184/1911
10,-3,38,3,-1/63
10,-3,38,5,-187/273
10,-3,38,6,17/273
10,-3,38,7,-11/14
10,-3,38,8,43/13
10,-3,38,9,1
10,-3,38,10,57/7
10,-3,38,11,6
10,-3,39,9,1
10,-2,0,0,59/28
10,-2,0,1,6472/3003
10,-2,0,2,-45/14
10,-2,0,3,11/168
10,-2,0,5,3005/624
10,-2,0,6,-299/616
10,-2,0,7,7/8
10,-2,0,8,-1928/143
10,-2,0,9,-279/44
10,-2,0,10,57/14
10,-2,0,11,-99/7
10,-2,1,0,59/63
10,-2,1,1,953/819
10,-2,1,2,113/126
10,-2,1,3,1/28
10,-2,1,4,35/24
10,-2,1,5,473/156
10,-2,1,6,9/28
10,-2,1,8,-58/13
10,-2,1,9,3/4
10,-2,1,10,-93/14
10,-2,1,11,-54/7
10,-2,2,2,1
10,-2,2,4,-3
10,-2,3,0,-2/7
10,-2,3,1,-2/7
10,-2,3,2,12/7
10,-2,4,0,-1/9
10,-2,4,1,-1/9
10,-2,4,2,5/18
10,-2,4,4,7/6
10,-2,5,0,-1/28
10,-2,5,2,17/14
10,-2,5,5,-15/16
10,-2,5,6,3/56
10,-2,6,0,-2/7
10,-2,6,2,12/7
10,-2,6,5,1/2
10,-2,6,6,3/7
10,-2,7,0,-8/21
10,-2,7,2,16/21
10,-2,7,4,7/6
10,-2,7,5,-11/6
10,-2,7,6,-1/7
10,-2,8,0,-9/14
10,-2,8,7,-15/8
10,-2,9,1,-2/11
10,-2,9,6,3/44
10,-2,9,8,-105/44
10,-2,10,0,-1/9
10,-2,10,1,-1/9
10,-2,10,2,-29/63
10,-2,10,6,3/28
10,-2,10,8,-7/4
10,-2,11,0,124/49
10,-2,11,1,640/429
10,-2,11,2,24/7
10,-2,11,3,1/21
10,-2,11,5,1628/273
10,-2,11,6,116/77
10,-2,11,7,22/7
10,-2,11,8,-764/143
10,-2,11,9,24/11
10,-2,11,10,-192/7
10,-2,11,11,-72/7
10,-2,12,7,1
10,-2,12,9,-42/11
10,-2,13,0,-4/21
10,-2,13,1,-232/819
10,-2,13,2,4/7
10,-2,13,3,-1/126
10,-2,13,5,-55/117
10,-2,13,6,1/7
10,-2,13,8,23/13
10,-2,13,9,1
10,-2,13,10,-20/7
10,-2,13,11,12/7
10,-2,14,0,-76/441
10,-2,14,1,-232/819
10,-2,14,2,-2/7
10,-2,14,3,-1/126
10,-2,14,4,-4/9
10,-2,14,5,-209/546
10,-2,14,8,10/13
10,-2,14,10,6/7
10,-2,14,11,12/7
10,-2,15,0,11/63
10,-2,15,1,-25/63
10,-2,15,2,-37/126
10,-2,15,4,7/6
10,-2,16,2,1
10,-2,17,4,1
10,-2,18,0,-4/7
10,-2,19,1,-4/7
10,-2,20,0,-1/9
10,-2,20,1,-1/9
10,-2,20,2,-7/18
10,-2,21,2,-4/7
10,-2,22,2,-2/9
10,-2,22,4,-7/18
10,-2,23,0,-1/14
10,-2,23,2,-1
10,-2,23,5,-15/8
10,-2,23,6,-3/4
10,-2,24,0,-4/7
10,-2,25,5,1
10,-2,27,2,-4/7
10,-2,27,6,-1/7
10,-2,28,0,8/63
10,-2,28,2,-4/9
10,-2,28,4,-7/18
10,-2,28,5,11/18
10,-2,29,1,-2/11
10,-2,29,5,7/8
10,-2,29,6,-2/11
10,-2,29,7,-7/8
10,-2,29,8,203/44
10,-2,30,0,67/441
10,-2,30,1,1/9
10,-2,30,2,7/18
10,-2,30,5,11/8
10,-2,30,7,-33/56
10,-2,30,8,13/4
10,-2,31,7,1
10,-2,33,0,16/49
10,-2,33,7,11/14
10,-2,34,1,-16/77
10,-2,34,5,1
10,-2,34,6,4/11
10,-2,34,8,14/11
10,-2,35,8,1
10,-2,37,0,4/63
10,-2,37,1,4/117
10,-2,37,2,2/9
10,-2,37,5,11/78
10,-2,37,8,10/13
10,-2,38,0,-104/147
10,-2,38,1,-464/819
10,-2,38,3,-1/63
10,-2,38,5,-110/117
10,-2,38,7,-11/14
10,-2,38,8,33/13
10,-2,38,9,1
10,-2,38,10,38/7
10,-2,38,11,24/7
10,-2,39,9,1
10,-1,0,0,169/84
10,-1,0,1,1234/715
10,-1,0,2,-89/28
10,-1,0,3,31/504
10,-1,0,5,18611/3120
10,-1,0,6,6257/240240
10,-1,0,7,7/8
10,-1,0,8,-5501/572
10,-1,0,9,-271/44
10,-1,0,10,129/14
10,-1,0,11,-155/28
10,-1,1,0,62/35
10,-1,1,1,358/195
10,-1,1,2,86/105
10,-1,1,3,4/63
10,-1,1,4,35/24
10,-1,1,5,913/130
10,-1,1,6,1747/1820
10,-1,1,8,-53/13
10,-1,1,9,3/4
10,-1,1,10,-87/14
10,-1,1,11,-40/7
10,-1,2,2,1
10,-1,2,4,-5/2
10,-1,3,0,-2/7
10,-1,3,1,-2/7
10,-1,3,2,10/7
10,-1,4,0,-2/15
10,-1,4,1,-2/15
10,-1,4,2,1/5
10,-1,4,4,7/6
10,-1,5,0,-1/28
10,-1,5,2,33/28
10,-1,5,5,-15/16
10,-1,5,6,5/112
10,-1,6,0,-2/7
10,-1,6,2,10/7
10,-1,6,5,1/2
10,-1,6,6,5/14
10,-1,7,0,-16/21
10,-1,7,2,16/21
10,-1,7,4,7/6
10,-1,7,5,-11/3
10,-1,7,6,-10/21
10,-1,8,0,-9/14
10,-1,8,7,-15/8
10,-1,9,1,-2/11
10,-1,9,6,5/44
10,-1,9,8,-105/44
10,-1,10,0,-2/15
10,-1,10,1,-2/15
10,-1,10,2,-113/210
10,-1,10,6,3/28
10,-1,10,8,-7/4
10,-1,11,0,400/147
10,-1,11,1,7584/5005
10,-1,11,2,12/7
10,-1,11,3,1/18
10,-1,11,5,20977/2730
10,-1,11,6,46327/30030
10,-1,11,7,22/7
10,-1,11,8,-632/143
10,-1,11,9,-2/11
10,-1,11,10,-99/7
10,-1,11,11,-5
10,-1,12,7,1
10,-1,12,9,-35/11
10,-1,13,0,-4/21
10,-1,13,1,-16/65
10,-1,13,2,4/7
10,-1,13,3,-1/126
10,-1,13,5,-253/390
10,-1,13,6,229/2730
10,-1,13,8,18/13
10,-1,13,9,1
10,-1,13,10,-23/7
10,-1,13,11,5/7
10,-1,14,0,-248/735
10,-1,14,1,-32/65
10,-1,14,2,-12/35
10,-1,14,3,-1/63
10,-1,14,4,-8/15
10,-1,14,5,-99/91
10,-1,14,6,-9/91
10,-1,14,8,10/13
10,-1,14,10,6/7
10,-1,14,11,10/7
10,-1,15,0,46/105
10,-1,15,1,-74/105
10,-1,15,2,-13/35
10,-1,15,4,7/6
10,-1,16,2,1
10,-1,17,4,1
10,-1,18,0,-4/7
10,-1,19,1,-4/7
10,-1,20,0,-2/15
10,-1,20,1,-2/15
10,-1,20,2,-7/15
10,-1,21,2,-4/7
10,-1,22,2,-4/15
10,-1,22,4,-7/15
10,-1,23,0,-1/14
10,-1,23,2,-1/2
10,-1,23,5,-15/8
10,-1,23,6,-5/8
10,-1,24,0,-4/7
10,-1,25,5,1
10,-1,27,2,-4/7
10,-1,27,6,-1/7
10,-1,28,0,32/105
10,-1,28,2,-8/15
10,-1,28,4,-7/15
10,-1,28,5,22/15
10,-1,28,6,2/15
10,-1,29,1,-2/11
10,-1,29,5,7/8
10,-1,29,6,-1/88
10,-1,29,7,-7/8
10,-1,29,8,63/22
10,-1,30,0,79/735
10,-1,30,1,1/15
10,-1,30,2,7/30
10,-1,30,5,11/8
10,-1,30,6,1/8
10,-1,30,7,-33/56
10,-1,30,8,2
10,-1,31,7,1
10,-1,33,0,16/49
10,-1,33,7,11/14
10,-1,34,1,-16/77
10,-1,34,5,1
10,-1,34,6,3/11
10,-1,34,8,14/11
10,-1,35,8,1
10,-1,37,0,8/105
10,-1,37,1,8/195
10,-1,37,2,4/15
10,-1,37,5,11/65
10,-1,37,6,1/65
10,-1,37,8,10/13
10,-1,38,0,-104/147
10,-1,38,1,-32/65
10,-1,38,3,-1/63
10,-1,38,5,-253/195
10,-1,38,6,-23/195
10,-1,38,7,-11/14
10,-1,38,8,23/13
10,-1,38,9,1
10,-1,38,10,19/7
10,-1,38,11,10/7
10,-1,39,9,1
10,1,0,0,51/28
10,1,0,1,478/1001
10,1,0,2,-87/28
10,1,0,3,3/56
10,1,0,5,2109/208
10,1,0,6,35033/16016
10,1,0,7,7/8
10,1,0,8,-1739/572
10,1,0,9,-255/44
10,1,0,10,255/14
10,1,0,11,81/28
10,1,1,0,-110/63
10,1,1,1,-662/819
10,1,1,2,32/63
10,1,1,3,-1/21
10,1,1,4,35/24
10,1,1,5,-781/78
10,1,1,6,-877/364
10,1,1,8,-43/13
10,1,1,9,3/4
10,1,1,10,-75/14
10,1,1,11,-18/7
10,1,2,2,1
10,1,2,4,-3/2
10,1,3,0,-2/7
10,1,3,1,-2/7
10,1,3,2,6/7
10,1,4,0,-2/9
10,1,4,1,-2/9
10,1,4,2,-1/9
10,1,4,4,7/6
10,1,5,0,-1/28
10,1,5,2,31/28
10,1,5,5,-15/16
10,1,5,6,3/112
10,1,6,0,-2/7
10,1,6,2,6/7
10,1,6,5,1/2
10,1,6,6,3/14
10,1,7,0,16/21
10,1,7,2,16/21
10,1,7,4,7/6
10,1,7,5,11/3
10,1,7,6,6/7
10,1,8,0,-9/14
10,1,8,7,-15/8
10,1,9,1,-2/11
10,1,9,6,9/44
10,1,9,8,-105/44
10,1,10,0,-2/9
10,1,10,1,-2/9
10,1,10,2,-107/126
10,1,10,6,3/28
10,1,10,8,-7/4
10,1,11,0,152/49
10,1,11,1,96/143
10,1,11,2,-12/7
10,1,11,3,1/14
10,1,11,5,2805/182
10,1,11,6,7453/2002
10,1,11,7,22/7
10,1,11,8,-38/143
10,1,11,9,-54/11
10,1,11,10,15
10,1,11,11,27/7
10,1,12,7,1
10,1,12,9,-21/11
10,1,13,0,-4/21
10,1,13,1,-80/819
10,1,13,2,4/7
10,1,13,3,-1/126
10,1,13,5,-319/234
10,1,13,6,-125/546
10,1,13,8,8/13
10,1,13,9,1
10,1,13,10,-29/7
10,1,13,11,-3/7
10,1,14,0,136/441
10,1,14,1,160/819
10,1,14,2,-4/7
10,1,14,3,1/63
10,1,14,4,-8/9
10,1,14,5,649/273
10,1,14,6,59/91
10,1,14,8,10/13
10,1,14,10,6/7
10,1,14,11,6/7
10,1,15,0,-50/63
10,1,15,1,22/63
10,1,15,2,-43/63
10,1,15,4,7/6
10,1,16,2,1
10,1,17,4,1
10,1,18,0,-4/7
10,1,19,1,-4/7
10,1,20,0,-2/9
10,1,20,1,-2/9
10,1,20,2,-7/9
10,1,21,2,-4/7
10,1,22,2,-4/9
10,1,22,4,-7/9
10,1,23,0,-1/14
10,1,23,2,1/2
10,1,23,5,-15/8
10,1,23,6,-3/8
10,1,24,0,-4/7
10,1,25,5,1
10,1,27,2,-4/7
10,1,27,6,-1/7
10,1,28,0,-32/63
10,1,28,2,-8/9
10,1,28,4,-7/9
10,1,28,5,-22/9
10,1,28,6,-2/3
10,1,29,1,-2/11
10,1,29,5,7/8
10,1,29,6,29/88
10,1,29,7,-7/8
10,1,29,8,-7/11
10,1,30,0,-31/441
10,1,30,1,-1/9
10,1,30,2,-7/18
10,1,30,5,11/8
10,1,30,6,3/8
10,1,30,7,-33/56
10,1,30,8,-1/2
10,1,31,7,1
10,1,33,0,16/49
10,1,33,7,11/14
10,1,34,1,-16/77
10,1,34,5,1
10,1,34,6,1/11
10,1,34,8,14/11
10,1,35,8,1
10,1,37,0,8/63
10,1,37,1,8/117
10,1,37,2,4/9
10,1,37,5,11/39
10,1,37,6,1/13
10,1,37,8,10/13
10,1,38,0,-104/147
10,1,38,1,-160/819
10,1,38,3,-1/63
10,1,38,5,-319/117
10,1,38,6,-29/39
10,1,38,7,-11/14
10,1,38,8,3/13
10,1,38,9,1
10,1,38,10,-19/7
10,1,38,11,-6/7
10,1,39,9,1
10,2,0,0,145/84
10,2,0,1,-732/1001
10,2,0,2,-43/14
10,2,0,3,25/504
10,2,0,5,9385/624
10,2,0,6,10615/2184
10,2,0,7,7/8
10,2,0,8,-47/143
10,2,0,9,-247/44
10,2,0,10,309/14
10,2,0,11,25/7
10,2,1,0,-1
10,2,1,1,-31/273
10,2,1,2,5/42
10,2,1,3,-5/252
10,2,1,4,35/24
10,2,1,5,-341/52
10,2,1,6,-751/364
10,2,1,8,-38/13
10,2,1,9,3/4
10,2,1,10,-69/14
10,2,1,11,-10/7
10,2,2,2,1
10,2,2,4,-1
10,2,3,0,-2/7
10,2,3,1,-2/7
10,2,3,2,4/7
10,2,4,0,-1/3
10,2,4,1,-1/3
10,2,4,2,-1/2
10,2,4,4,7/6
10,2,5,0,-1/28
10,2,5,2,15/14
10,2,5,5,-15/16
10,2,5,6,1/56
10,2,6,0,-2/7
10,2,6,2,4/7
10,2,6,5,1/2
10,2,6,6,1/7
10,2,7,0,8/21
10,2,7,2,16/21
10,2,7,4,7/6
10,2,7,5,11/6
10,2,7,6,11/21
10,2,8,0,-9/14
10,2,8,7,-15/8
10,2,9,1,-2/11
10,2,9,6,1/4
10,2,9,8,-105/44
10,2,10,0,-1/3
10,2,10,1,-1/3
10,2,10,2,-26/21
10,2,10,6,3/28
10,2,10,8,-7/4
10,2,11,0,484/147
10,2,11,1,-1088/1001
10,2,11,2,-24/7
10,2,11,3,5/63
10,2,11,5,7018/273
10,2,11,6,320/39
10,2,11,7,22/7
10,2,11,8,424/143
10,2,11,9,-80/11
10,2,11,10,216/7
10,2,11,11,40/7
10,2,12,7,1
10,2,12,9,-14/11
10,2,13,0,-4/21
10,2,13,1,8/91
10,2,13,2,4/7
10,2,13,3,-1/126
10,2,13,5,-88/39
10,2,13,6,-185/273
10,2,13,8,3/13
10,2,13,9,1
10,2,13,10,-32/7
10,2,13,11,-4/7
10,2,14,0,20/147
10,2,14,1,-8/91
10,2,14,2,-6/7
10,2,14,3,1/126
10,2,14,4,-4/3
10,2,14,5,363/182
10,2,14,6,66/91
10,2,14,8,10/13
10,2,14,10,6/7
10,2,14,11,4/7
10,2,15,0,-13/21
10,2,15,1,-1/21
10,2,15,2,-15/14
10,2,15,4,7/6
10,2,16,2,1
10,2,17,4,1
10,2,18,0,-4/7
10,2,19,1,-4/7
10,2,20,0,-1/3
10,2,20,1,-1/3
10,2,20,2,-7/6
10,2,21,2,-4/7
10,2,22,2,-2/3
10,2,22,4,-7/6
10,2,23,0,-1/14
10,2,23,2,1
10,2,23,5,-15/8
10,2,23,6,-1/4
10,2,24,0,-4/7
10,2,25,5,1
10,2,27,2,-4/7
10,2,27,6,-1/7
10,2,28,0,-8/21
10,2,28,2,-4/3
10,2,28,4,-7/6
10,2,28,5,-11/6
10,2,28,6,-2/3
10,2,29,1,-2/11
10,2,29,5,7/8
10,2,29,6,1/2
10,2,29,7,-7/8
10,2,29,8,-105/44
10,2,30,0,-43/147
10,2,30,1,-1/3
10,2,30,2,-7/6
10,2,30,5,11/8
10,2,30,6,1/2
10,2,30,7,-33/56
10,2,30,8,-7/4
10,2,31,7,1
10,2,33,0,16/49
10,2,33,7,11/14
10,2,34,1,-16/77
10,2,34,5,1
10,2,34,8,14/11
10,2,35,8,1
10,2,37,0,4/21
10,2,37,1,4/39
10,2,37,2,2/3
10,2,37,5,11/26
10,2,37,6,2/13
10,2,37,8,10/13
10,2,38,0,-104/147
10,2,38,1,16/91
10,2,38,3,-1/63
10,2,38,5,-176/39
10,2,38,6,-64/39
10,2,38,7,-11/14
10,2,38,8,-7/13
10,2,38,9,1
10,2,38,10,-38/7
10,2,38,11,-8/7
10,2,39,9,1
10,3,0,0,137/84
10,3,0,1,-11678/3003
10,3,0,2,-85/28
10,3,0,3,23/504
10,3,0,5,18295/624
10,3,0,6,609593/48048
10,3,0,7,7/8
10,3,0,8,1143/572
10,3,0,9,-239/44
10,3,0,10,51/2
10,3,0,11,69/28
10,3,1,0,-22/21
10,3,1,1,158/819
10,3,1,2,-22/21
10,3,1,3,-2/189
10,3,1,4,35/24
10,3,1,5,-187/26
10,3,1,6,-1073/364
10,3,1,8,-33/13
10,3,1,9,3/4
10,3,1,10,-9/2
10,3,1,11,-4/7
10,3,2,2,1
10,3,2,4,-1/2
10,3,3,0,-2/7
10,3,3,1,-2/7
10,3,3,2,2/7
10,3,4,0,-2/3
10,3,4,1,-2/3
10,3,4,2,-5/3
10,3,4,4,7/6
10,3,5,0,-1/28
10,3,5,2,29/28
10,3,5,5,-15/16
10,3,5,6,1/112
10,3,6,0,-2/7
10,3,6,2,2/7
10,3,6,5,1/2
10,3,6,6,1/14
10,3,7,0,16/63
10,3,7,2,16/21
10,3,7,4,7/6
10,3,7,5,11/9
10,3,7,6,26/63
10,3,8,0,-9/14
10,3,8,7,-15/8
10,3,9,1,-2/11
10,3,9,6,13/44
10,3,9,8,-105/44
10,3,10,0,-2/3
10,3,10,1,-2/3
10,3,10,2,-101/42
10,3,10,6,3/28
10,3,10,8,-7/4
10,3,11,0,512/147
10,3,11,1,-21920/3003
10,3,11,2,-36/7
10,3,11,3,11/126
10,3,11,5,31361/546
10,3,11,6,145963/6006
10,3,11,7,22/7
10,3,11,8,996/143
10,3,11,9,-106/11
10,3,11,10,333/7
10,3,11,11,33/7
10,3,12,7,1
10,3,12,9,-7/11
10,3,13,0,-4/21
10,3,13,1,176/273
10,3,13,2,4/7
10,3,13,3,-1/126
10,3,13,5,-385/78
10,3,13,6,-1147/546
10,3,13,8,-2/13
10,3,13,9,1
10,3,13,10,-5
10,3,13,11,-3/7
10,3,14,0,8/147
10,3,14,1,-352/819
10,3,14,2,-12/7
10,3,14,3,1/189
10,3,14,4,-8/3
10,3,14,5,803/273
10,3,14,6,365/273
10,3,14,8,10/13
10,3,14,10,6/7
10,3,14,11,2/7
10,3,15,0,-6/7
10,3,15,1,-10/21
10,3,15,2,-47/21
10,3,15,4,7/6
10,3,16,2,1
10,3,17,4,1
10,3,18,0,-4/7
10,3,19,1,-4/7
10,3,20,0,-2/3
10,3,20,1,-2/3
10,3,20,2,-7/3
10,3,21,2,-4/7
10,3,22,2,-4/3
10,3,22,4,-7/3
10,3,23,0,-1/14
10,3,23,2,3/2
10,3,23,5,-15/8
10,3,23,6,-1/8
10,3,24,0,-4/7
10,3,25,5,1
10,3,27,2,-4/7
10,3,27,6,-1/7
10,3,28,0,-32/63
10,3,28,2,-8/3
10,3,28,4,-7/3
10,3,28,5,-22/9
10,3,28,6,-10/9
10,3,29,1,-2/11
10,3,29,5,7/8
10,3,29,6,59/88
10,3,29,7,-7/8
10,3,29,8,-91/22
10,3,30,0,-47/49
10,3,30,1,-1
10,3,30,2,-7/2
10,3,30,5,11/8
10,3,30,6,5/8
10,3,30,7,-33/56
10,3,30,8,-3
10,3,31,7,1
10,3,33,0,16/49
10,3,33,7,11/14
10,3,34,1,-16/77
10,3,34,5,1
10,3,34,6,-1/11
10,3,34,8,14/11
10,3,35,8,1
10,3,37,0,8/21
10,3,37,1,8/39
10,3,37,2,4/3
10,3,37,5,11/13
10,3,37,6,5/13
10,3,37,8,10/13
10,3,38,0,-104/147
10,3,38,1,352/273
10,3,38,3,-1/63
10,3,38,5,-385/39
10,3,38,6,-175/39
10,3,38,7,-11/14
10,3,38,8,-17/13
10,3,38,9,1
10,3,38,10,-57/7
10,3,38,11,-6/7
10,3,39,9,1
