D,z,target_index,basis_index,coeff
11,-3,37,1,27/980
11,-3,37,2,9/49
11,-3,37,5,5/42
11,-3,37,6,-1/105
11,-3,37,8,23/30
11,-3,38,0,-1215/1792
11,-3,38,1,-4617/7840
11,-3,38,3,-1/98
11,-3,38,5,-65/98
11,-3,38,6,13/245
11,-3,38,7,-25/32
11,-3,38,8,33/10
11,-3,38,9,1
11,-3,38,10,33/4
11,-3,38,11,21/4
11,-3,39,9,1
11,-2,0,0,913/448
11,-2,0,1,23109/11200
11,-2,0,2,-51/16
11,-2,0,3,25/588
11,-2,0,5,3589/756
11,-2,0,6,-763/1800
11,-2,0,7,8/9
11,-2,0,8,-6113/450
11,-2,0,9,-481/75
11,-2,0,10,95/24
11,-2,0,11,-25/2
11,-2,1,0,411/448
11,-2,1,1,2507/2240
11,-2,1,2,289/336
11,-2,1,3,41/1764
11,-2,1,4,88/63
11,-2,1,5,995/324
11,-2,1,6,7/24
11,-2,1,8,-1213/270
11,-2,1,9,7/9
11,-2,1,10,-497/72
11,-2,1,11,-41/6
11,-2,2,2,1
11,-2,2,4,-3
11,-2,3,0,-9/32
11,-2,3,1,-9/32
11,-2,3,2,27/16
11,-2,4,0,-3/28
11,-2,4,1,-3/28
11,-2,4,2,11/42
11,-2,4,4,8/7
11,-2,5,0,-1/32
11,-2,5,2,19/16
11,-2,5,5,-17/18
11,-2,5,6,1/24
11,-2,6,0,-9/32
11,-2,6,2,27/16
11,-2,6,5,1/2
11,-2,6,6,3/8
11,-2,7,0,-81/224
11,-2,7,2,81/112
11,-2,7,4,8/7
11,-2,7,5,-25/14
11,-2,7,6,-1/8
11,-2,8,0,-5/8
11,-2,8,7,-17/9
11,-2,9,1,-9/50
11,-2,9,6,14/225
11,-2,9,8,-544/225
11,-2,10,0,-3/28
11,-2,10,1,-3/28
11,-2,10,2,-149/336
11,-2,10,6,7/72
11,-2,10,8,-16/9
11,-2,11,0,2169/896
11,-2,11,1,7911/5600
11,-2,11,2,27/8
11,-2,11,3,3/98
11,-2,11,5,985/168
11,-2,11,6,33/25
11,-2,11,7,25/8
11,-2,11,8,-133/25
11,-2,11,9,54/25
11,-2,11,10,-111/4
11,-2,11,11,-9
11,-2,12,7,1
11,-2,12,9,-96/25
11,-2,13,0,-81/448
11,-2,13,1,-603/2240
11,-2,13,2,9/16
11,-2,13,3,-1/196
11,-2,13,5,-115/252
11,-2,13,6,1/8
11,-2,13,8,53/30
11,-2,13,9,1
11,-2,13,10,-23/8
11,-2,13,11,3/2
11,-2,14,0,-297/1792
11,-2,14,1,-603/2240
11,-2,14,2,-15/56
11,-2,14,3,-1/196
11,-2,14,4,-3/7
11,-2,14,5,-55/144
11,-2,14,8,23/30
11,-2,14,10,7/8
11,-2,14,11,3/2
11,-2,15,0,39/224
11,-2,15,1,-87/224
11,-2,15,2,-101/336
11,-2,15,4,8/7
11,-2,16,2,1
11,-2,17,4,1
11,-2,18,0,-9/16
11,-2,19,1,-9/16
11,-2,20,0,-3/28
11,-2,20,1,-3/28
11,-2,20,2,-8/21
11,-2,21,2,-9/16
11,-2,22,2,-3/14
11,-2,22,4,-8/21
11,-2,23,0,-1/16
11,-2,23,2,-1
11,-2,23,5,-17/9
11,-2,23,6,-2/3
11,-2,24,0,-9/16
11,-2,25,5,1
11,-2,27,2,-9/16
11,-2,27,6,-1/8
11,-2,28,0,27/224
11,-2,28,2,-3/7
11,-2,28,4,-8/21
11,-2,28,5,25/42
11,-2,29,1,-9/50
11,-2,29,5,8/9
11,-2,29,6,-4/25
11,-2,29,7,-8/9
11,-2,29,8,352/75
11,-2,30,0,255/1792
11,-2,30,1,3/28
11,-2,30,2,8/21
11,-2,30,5,25/18
11,-2,30,7,-175/288
11,-2,30,8,10/3
11,-2,31,7,1
11,-2,33,0,81/256
11,-2,33,7,25/32
11,-2,34,1,-81/400
11,-2,34,5,1
11,-2,34,6,8/25
11,-2,34,8,32/25
11,-2,35,8,1
11,-2,37,0,27/448
11,-2,37,1,9/280
11,-2,37,2,3/14
11,-2,37,5,5/36
11,-2,37,8,23/30
11,-2,38,0,-1215/1792
11,-2,38,1,-603/1120
11,-2,38,3,-1/98
11,-2,38,5,-115/126
11,-2,38,7,-25/32
11,-2,38,8,38/15
11,-2,38,9,1
11,-2,38,10,11/2
11,-2,38,11,3
11,-2,39,9,1
11,-1,0,0,1745/896
11,-1,0,1,36999/22400
11,-1,0,2,-101/32
11,-1,0,3,47/1176
11,-1,0,5,989/168
11,-1,0,6,31/1680
11,-1,0,7,8/9
11,-1,0,8,-5819/600
11,-1,0,9,-187/30
11,-1,0,10,297/32
11,-1,0,11,-235/48
11,-1,1,0,3897/2240
11,-1,1,1,2829/1600
11,-1,1,2,439/560
11,-1,1,3,73/1764
11,-1,1,4,88/63
11,-1,1,5,767/108
11,-1,1,6,4643/5400
11,-1,1,8,-2219/540
11,-1,1,9,7/9
11,-1,1,10,-931/144
11,-1,1,11,-365/72
11,-1,2,2,1
11,-1,2,4,-5/2
11,-1,3,0,-9/32
11,-1,3,1,-9/32
11,-1,3,2,45/32
11,-1,4,0,-9/70
11,-1,4,1,-9/70
11,-1,4,2,13/70
11,-1,4,4,8/7
11,-1,5,0,-1/32
11,-1,5,2,37/32
11,-1,5,5,-17/18
11,-1,5,6,5/144
11,-1,6,0,-9/32
11,-1,6,2,45/32
11,-1,6,5,1/2
11,-1,6,6,5/16
11,-1,7,0,-81/112
11,-1,7,2,81/112
11,-1,7,4,8/7
11,-1,7,5,-25/7
11,-1,7,6,-23/56
11,-1,8,0,-5/8
11,-1,8,7,-17/9
11,-1,9,1,-9/50
11,-1,9,6,23/225
11,-1,9,8,-544/225
11,-1,10,0,-9/70
11,-1,10,1,-9/70
11,-1,10,2,-291/560
11,-1,10,6,7/72
11,-1,10,8,-16/9
11,-1,11,0,333/128
11,-1,11,1,459/320
11,-1,11,2,27/16
11,-1,11,3,1/28
11,-1,11,5,181/24
11,-1,11,6,403/300
11,-1,11,7,25/8
11,-1,11,8,-1321/300
11,-1,11,9,-1/5
11,-1,11,10,-229/16
11,-1,11,11,-35/8
11,-1,12,7,1
11,-1,12,9,-16/5
11,-1,13,0,-81/448
11,-1,13,1,-2619/11200
11,-1,13,2,9/16
11,-1,13,3,-1/196
11,-1,13,5,-53/84
11,-1,13,6,313/4200
11,-1,13,8,83/60
11,-1,13,9,1
11,-1,13,10,-53/16
11,-1,13,11,5/8
11,-1,14,0,-729/2240
11,-1,14,1,-2619/5600
11,-1,14,2,-9/28
11,-1,14,3,-1/98
11,-1,14,4,-18/35
11,-1,14,5,-13/12
11,-1,14,6,-13/150
11,-1,14,8,23/30
11,-1,14,10,7/8
11,-1,14,11,5/4
11,-1,15,0,243/560
11,-1,15,1,-387/560
11,-1,15,2,-211/560
11,-1,15,4,8/7
11,-1,16,2,1
11,-1,17,4,1
11,-1,18,0,-9/16
11,-1,19,1,-9/16
11,-1,20,0,-9/70
11,-1,20,1,-9/70
11,-1,20,2,-16/35
11,-1,21,2,-9/16
11,-1,22,2,-9/35
11,-1,22,4,-16/35
11,-1,23,0,-1/16
11,-1,23,2,-1/2
11,-1,23,5,-17/9
11,-1,23,6,-5/9
11,-1,24,0,-9/16
11,-1,25,5,1
11,-1,27,2,-9/16
11,-1,27,6,-1/8
11,-1,28,0,81/280
11,-1,28,2,-18/35
11,-1,28,4,-16/35
11,-1,28,5,10/7
11,-1,28,6,4/35
11,-1,29,1,-9/50
11,-1,29,5,8/9
11,-1,29,6,-2/225
11,-1,29,7,-8/9
11,-1,29,8,656/225
11,-1,30,0,891/8960
11,-1,30,1,9/140
11,-1,30,2,8/35
11,-1,30,5,25/18
11,-1,30,6,1/9
11,-1,30,7,-175/288
11,-1,30,8,37/18
11,-1,31,7,1
11,-1,33,0,81/256
11,-1,33,7,25/32
11,-1,34,1,-81/400
11,-1,34,5,1
11,-1,34,6,6/25
11,-1,34,8,32/25
11,-1,35,8,1
11,-1,37,0,81/1120
11,-1,37,1,27/700
11,-1,37,2,9/35
11,-1,37,5,1/6
11,-1,37,6,1/75
11,-1,37,8,23/30
11,-1,38,0,-1215/1792
11,-1,38,1,-2619/5600
11,-1,38,3,-1/98
11,-1,38,5,-53/42
11,-1,38,6,-53/525
11,-1,38,7,-25/32
11,-1,38,8,53/30
11,-1,38,9,1
11,-1,38,10,11/4
11,-1,38,11,5/4
11,-1,39,9,1
11,1,0,0,1583/896
11,1,0,1,10113/22400
11,1,0,2,-99/32
11,1,0,3,41/1176
11,1,0,5,15163/1512
11,1,0,6,47807/25200
11,1,0,7,8/9
11,1,0,8,-5537/1800
11,1,0,9,-881/150
11,1,0,10,1787/96
11,1,0,11,41/16
11,1,1,0,-771/448
11,1,1,1,-349/448
11,1,1,2,23/48
11,1,1,3,-55/1764
11,1,1,4,88/63
11,1,1,5,-3275/324
11,1,1,6,-461/216
11,1,1,8,-361/108
11,1,1,9,7/9
11,1,1,10,-805/144
11,1,1,11,-55/24
11,1,2,2,1
11,1,2,4,-3/2
11,1,3,0,-9/32
11,1,3,1,-9/32
11,1,3,2,27/32
11,1,4,0,-3/14
11,1,4,1,-3/14
11,1,4,2,-5/42
11,1,4,4,8/7
11,1,5,0,-1/32
11,1,5,2,35/32
11,1,5,5,-17/18
11,1,5,6,1/48
11,1,6,0,-9/32
11,1,6,2,27/32
11,1,6,5,1/2
11,1,6,6,3/16
11,1,7,0,81/112
11,1,7,2,81/112
11,1,7,4,8/7
11,1,7,5,25/7
11,1,7,6,41/56
11,1,8,0,-5/8
11,1,8,7,-17/9
11,1,9,1,-9/50
11,1,9,6,41/225
11,1,9,8,-544/225
11,1,10,0,-3/14
11,1,10,1,-3/14
11,1,10,2,-277/336
11,1,10,6,7/72
11,1,10,8,-16/9
11,1,11,0,2655/896
11,1,11,1,7047/11200
11,1,11,2,-27/16
11,1,11,3,9/196
11,1,11,5,845/56
11,1,11,6,2241/700
11,1,11,7,25/8
11,1,11,8,-27/100
11,1,11,9,-123/25
11,1,11,10,243/16
11,1,11,11,27/8
11,1,12,7,1
11,1,12,9,-48/25
11,1,13,0,-81/448
11,1,13,1,-207/2240
11,1,13,2,9/16
11,1,13,3,-1/196
11,1,13,5,-335/252
11,1,13,6,-163/840
11,1,13,8,37/60
11,1,13,9,1
11,1,13,10,-67/16
11,1,13,11,-3/8
11,1,14,0,135/448
11,1,14,1,207/1120
11,1,14,2,-15/28
11,1,14,3,1/98
11,1,14,4,-6/7
11,1,14,5,85/36
11,1,14,6,17/30
11,1,14,8,23/30
11,1,14,10,7/8
11,1,14,11,3/4
11,1,15,0,-87/112
11,1,15,1,39/112
11,1,15,2,-229/336
11,1,15,4,8/7
11,1,16,2,1
11,1,17,4,1
11,1,18,0,-9/16
11,1,19,1,-9/16
11,1,20,0,-3/14
11,1,20,1,-3/14
11,1,20,2,-16/21
11,1,21,2,-9/16
11,1,22,2,-3/7
11,1,22,4,-16/21
11,1,23,0,-1/16
11,1,23,2,1/2
11,1,23,5,-17/9
11,1,23,6,-1/3
11,1,24,0,-9/16
11,1,25,5,1
11,1,27,2,-9/16
11,1,27,6,-1/8
11,1,28,0,-27/56
11,1,28,2,-6/7
11,1,28,4,-16/21
11,1,28,5,-50/21
11,1,28,6,-4/7
11,1,29,1,-9/50
11,1,29,5,8/9
11,1,29,6,22/75
11,1,29,7,-8/9
11,1,29,8,-16/25
11,1,30,0,-129/1792
11,1,30,1,-3/28
11,1,30,2,-8/21
11,1,30,5,25/18
11,1,30,6,1/3
11,1,30,7,-175/288
11,1,30,8,-1/2
11,1,31,7,1
11,1,33,0,81/256
11,1,33,7,25/32
11,1,34,1,-81/400
11,1,34,5,1
11,1,34,6,2/25
11,1,34,8,32/25
11,1,35,8,1
11,1,37,0,27/224
11,1,37,1,9/140
11,1,37,2,3/7
11,1,37,5,5/18
11,1,37,6,1/15
11,1,37,8,23/30
11,1,38,0,-1215/1792
11,1,38,1,-207/1120
11,1,38,3,-1/98
11,1,38,5,-335/126
11,1,38,6,-67/105
11,1,38,7,-25/32
11,1,38,8,7/30
11,1,38,9,1
11,1,38,10,-11/4
11,1,38,11,-3/4
11,1,39,9,1
11,2,0,0,751/448
11,2,0,1,-1143/1600
11,2,0,2,-49/16
11,2,0,3,19/588
11,2,0,5,417/28
11,2,0,6,3551/840
11,2,0,7,8/9
11,2,0,8,-17/50
11,2,0,9,-427/75
11,2,0,10,181/8
11,2,0,11,19/6
11,2,1,0,-63/64
11,2,1,1,-237/2240
11,2,1,2,11/112
11,2,1,3,-23/1764
11,2,1,4,88/63
11,2,1,5,-715/108
11,2,1,6,-1973/1080
11,2,1,8,-799/270
11,2,1,9,7/9
11,2,1,10,-371/72
11,2,1,11,-23/18
11,2,2,2,1
11,2,2,4,-1
11,2,3,0,-9/32
11,2,3,1,-9/32
11,2,3,2,9/16
11,2,4,0,-9/28
11,2,4,1,-9/28
11,2,4,2,-1/2
11,2,4,4,8/7
11,2,5,0,-1/32
11,2,5,2,17/16
11,2,5,5,-17/18
11,2,5,6,1/72
11,2,6,0,-9/32
11,2,6,2,9/16
11,2,6,5,1/2
11,2,6,6,1/8
11,2,7,0,81/224
11,2,7,2,81/112
11,2,7,4,8/7
11,2,7,5,25/14
11,2,7,6,25/56
11,2,8,0,-5/8
11,2,8,7,-17/9
11,2,9,1,-9/50
11,2,9,6,2/9
11,2,9,8,-544/225
11,2,10,0,-9/28
11,2,10,1,-9/28
11,2,10,2,-135/112
11,2,10,6,7/72
11,2,10,8,-16/9
11,2,11,0,2817/896
11,2,11,1,-837/800
11,2,11,2,-27/8
11,2,11,3,5/98
11,2,11,5,4225/168
11,2,11,6,148/21
11,2,11,7,25/8
11,2,11,8,221/75
11,2,11,9,-182/25
11,2,11,10,125/4
11,2,11,11,5
11,2,12,7,1
11,2,12,9,-32/25
11,2,13,0,-81/448
11,2,13,1,27/320
11,2,13,2,9/16
11,2,13,3,-1/196
11,2,13,5,-185/84
11,2,13,6,-487/840
11,2,13,8,7/30
11,2,13,9,1
11,2,13,10,-37/8
11,2,13,11,-1/2
11,2,14,0,243/1792
11,2,14,1,-27/320
11,2,14,2,-45/56
11,2,14,3,1/196
11,2,14,4,-9/7
11,2,14,5,95/48
11,2,14,6,19/30
11,2,14,8,23/30
11,2,14,10,7/8
11,2,14,11,1/2
11,2,15,0,-135/224
11,2,15,1,-9/224
11,2,15,2,-17/16
11,2,15,4,8/7
11,2,16,2,1
11,2,17,4,1
11,2,18,0,-9/16
11,2,19,1,-9/16
11,2,20,0,-9/28
11,2,20,1,-9/28
11,2,20,2,-8/7
11,2,21,2,-9/16
11,2,22,2,-9/14
11,2,22,4,-8/7
11,2,23,0,-1/16
11,2,23,2,1
11,2,23,5,-17/9
11,2,23,6,-2/9
11,2,24,0,-9/16
11,2,25,5,1
11,2,27,2,-9/16
11,2,27,6,-1/8
11,2,28,0,-81/224
11,2,28,2,-9/7
11,2,28,4,-8/7
11,2,28,5,-25/14
11,2,28,6,-4/7
11,2,29,1,-9/50
11,2,29,5,8/9
11,2,29,6,4/9
11,2,29,7,-8/9
11,2,29,8,-544/225
11,2,30,0,-513/1792
11,2,30,1,-9/28
11,2,30,2,-8/7
11,2,30,5,25/18
11,2,30,6,4/9
11,2,30,7,-175/288
11,2,30,8,-16/9
11,2,31,7,1
11,2,33,0,81/256
11,2,33,7,25/32
11,2,34,1,-81/400
11,2,34,5,1
11,2,34,8,32/25
11,2,35,8,1
11,2,37,0,81/448
11,2,37,1,27/280
11,2,37,2,9/14
11,2,37,5,5/12
11,2,37,6,2/15
11,2,37,8,23/30
11,2,38,0,-1215/1792
11,2,38,1,27/160
11,2,38,3,-1/98
11,2,38,5,-185/42
11,2,38,6,-148/105
11,2,38,7,-25/32
11,2,38,8,-8/15
11,2,38,9,1
11,2,38,10,-11/2
11,2,38,11,-1
11,2,39,9,1
11,3,0,0,203/128
11,3,0,1,-12051/3200
11,3,0,2,-97/32
11,3,0,3,5/168
11,3,0,5,2093/72
11,3,0,6,13273/1200
11,3,0,7,8/9
11,3,0,8,3623/1800
11,3,0,9,-827/150
11,3,0,10,2515/96
11,3,0,11,35/16
11,3,1,0,-459/448
11,3,1,1,447/2240
11,3,1,2,-117/112
11,3,1,3,-37/5292
11,3,1,4,88/63
11,3,1,5,-785/108
11,3,1,6,-565/216
11,3,1,8,-1391/540
11,3,1,9,7/9
11,3,1,10,-679/144
11,3,1,11,-37/72
11,3,2,2,1
11,3,2,4,-1/2
11,3,3,0,-9/32
11,3,3,1,-9/32
11,3,3,2,9/32
11,3,4,0,-9/14
11,3,4,1,-9/14
11,3,4,2,-23/14
11,3,4,4,8/7
11,3,5,0,-1/32
11,3,5,2,33/32
11,3,5,5,-17/18
11,3,5,6,1/144
11,3,6,0,-9/32
11,3,6,2,9/32
11,3,6,5,1/2
11,3,6,6,1/16
11,3,7,0,27/112
11,3,7,2,81/112
11,3,7,4,8/7
11,3,7,5,25/21
11,3,7,6,59/168
11,3,8,0,-5/8
11,3,8,7,-17/9
11,3,9,1,-9/50
11,3,9,6,59/225
11,3,9,8,-544/225
11,3,10,0,-9/14
11,3,10,1,-9/14
11,3,10,2,-263/112
11,3,10,6,7/72
11,3,10,8,-16/9
11,3,11,0,2979/896
11,3,11,1,-78003/11200
11,3,11,2,-81/16
11,3,11,3,11/196
11,3,11,5,3145/56
11,3,11,6,14619/700
11,3,11,7,25/8
11,3,11,8,693/100
11,3,11,9,-241/25
11,3,11,10,771/16
11,3,11,11,33/8
11,3,12,7,1
11,3,12,9,-16/25
11,3,13,0,-81/448
11,3,13,1,1377/2240
11,3,13,2,9/16
11,3,13,3,-1/196
11,3,13,5,-135/28
11,3,13,6,-101/56
11,3,13,8,-3/20
11,3,13,9,1
11,3,13,10,-81/16
11,3,13,11,-3/8
11,3,14,0,27/448
11,3,14,1,-459/1120
11,3,14,2,-45/28
11,3,14,3,1/294
11,3,14,4,-18/7
11,3,14,5,35/12
11,3,14,6,7/6
11,3,14,8,23/30
11,3,14,10,7/8
11,3,14,11,1/4
11,3,15,0,-93/112
11,3,15,1,-51/112
11,3,15,2,-247/112
11,3,15,4,8/7
11,3,16,2,1
11,3,17,4,1
11,3,18,0,-9/16
11,3,19,1,-9/16
11,3,20,0,-9/14
11,3,20,1,-9/14
11,3,20,2,-16/7
11,3,21,2,-9/16
11,3,22,2,-9/7
11,3,22,4,-16/7
11,3,23,0,-1/16
11,3,23,2,3/2
11,3,23,5,-17/9
11,3,23,6,-1/9
11,3,24,0,-9/16
11,3,25,5,1
11,3,27,2,-9/16
11,3,27,6,-1/8
11,3,28,0,-27/56
11,3,28,2,-18/7
11,3,28,4,-16/7
11,3,28,5,-50/21
11,3,28,6,-20/21
11,3,29,1,-9/50
11,3,29,5,8/9
11,3,29,6,134/225
11,3,29,7,-8/9
11,3,29,8,-944/225
11,3,30,0,-1665/1792
11,3,30,1,-27/28
11,3,30,2,-24/7
11,3,30,5,25/18
11,3,30,6,5/9
11,3,30,7,-175/288
11,3,30,8,-55/18
11,3,31,7,1
11,3,33,0,81/256
11,3,33,7,25/32
11,3,34,1,-81/400
11,3,34,5,1
11,3,34,6,-2/25
11,3,34,8,32/25
11,3,35,8,1
11,3,37,0,81/224
11,3,37,1,27/140
11,3,37,2,9/7
11,3,37,5,5/6
11,3,37,6,1/3
11,3,37,8,23/30
11,3,38,0,-1215/1792
11,3,38,1,1377/1120
11,3,38,3,-1/98
11,3,38,5,-135/14
11,3,38,6,-27/7
11,3,38,7,-25/32
11,3,38,8,-13/10
11,3,38,9,1
11,3,38,10,-33/4
11,3,38,11,-3/4
11,3,39,9,1
