D,z,target_index,basis_index,coeff
7,-2,13,5,-143/252
7,-2,13,6,1/4
7,-2,13,8,25/14
7,-2,13,9,1
7,-2,13,10,-11/4
7,-2,13,11,3
7,-2,14,0,-125/576
7,-2,14,1,-775/2016
7,-2,14,2,-5/12
7,-2,14,3,-1/18
7,-2,14,4,-5/9
7,-2,14,5,-65/168
7,-2,14,8,11/14
7,-2,14,10,3/4
7,-2,14,11,3
7,-2,15,0,25/144
7,-2,15,1,-65/144
7,-2,15,2,-17/72
7,-2,15,4,4/3
7,-2,16,2,1
7,-2,17,4,1
7,-2,18,0,-5/8
7,-2,19,1,-5/8
7,-2,20,0,-5/36
7,-2,20,1,-5/36
7,-2,20,2,-4/9
7,-2,21,2,-5/8
7,-2,22,2,-5/18
7,-2,22,4,-4/9
7,-2,23,0,-1/8
7,-2,23,2,-1
7,-2,23,5,-9/5
7,-2,23,6,-6/5
7,-2,24,0,-5/8
7,-2,25,5,1
7,-2,27,2,-5/8
7,-2,27,6,-1/4
7,-2,28,0,25/144
7,-2,28,2,-5/9
7,-2,28,4,-4/9
7,-2,28,5,13/18
7,-2,29,1,-5/26
7,-2,29,5,4/5
7,-2,29,6,-4/13
7,-2,29,7,-4/5
7,-2,29,8,272/65
7,-2,30,0,125/576
7,-2,30,1,5/36
7,-2,30,2,4/9
7,-2,30,5,13/10
7,-2,30,7,-39/80
7,-2,30,8,14/5
7,-2,31,7,1
7,-2,33,0,25/64
7,-2,33,7,13/16
7,-2,34,1,-25/104
7,-2,34,5,1
7,-2,34,6,8/13
7,-2,34,8,16/13
7,-2,35,8,1
7,-2,37,0,25/288
7,-2,37,1,25/504
7,-2,37,2,5/18
7,-2,37,5,13/84
7,-2,37,8,11/14
7,-2,38,0,-175/192
7,-2,38,1,-775/1008
7,-2,38,3,-1/9
7,-2,38,5,-143/126
7,-2,38,7,-13/16
7,-2,38,8,18/7
7,-2,38,9,1
7,-2,38,10,5
7,-2,38,11,6
7,-2,39,9,1
7,-1,0,0,473/192
7,-1,0,1,13115/5824
7,-1,0,2,-53/16
7,-1,0,3,73/180
7,-1,0,5,5501/840
7,-1,0,6,1237/10920
7,-1,0,7,4/5
7,-1,0,8,-33427/3640
7,-1,0,9,-749/130
7,-1,0,10,141/16
7,-1,0,11,-73/8
7,-1,1,0,63/32
7,-1,1,1,1553/672
7,-1,1,2,131/120
7,-1,1,3,37/90
7,-1,1,4,28/15
7,-1,1,5,923/140
7,-1,1,6,41/28
7,-1,1,8,-547/140
7,-1,1,9,3/5
7,-1,1,10,-39/8
7,-1,1,11,-37/4
7,-1,2,2,1
7,-1,2,4,-5/2
7,-1,3,0,-5/16
7,-1,3,1,-5/16
7,-1,3,2,25/16
7,-1,4,0,-1/6
7,-1,4,1,-1/6
7,-1,4,2,3/10
7,-1,4,4,4/3
7,-1,5,0,-1/16
7,-1,5,2,21/16
7,-1,5,5,-9/10
7,-1,5,6,1/8
7,-1,6,0,-5/16
7,-1,6,2,25/16
7,-1,6,5,1/2
7,-1,6,6,5/8
7,-1,7,0,-25/24
7,-1,7,2,25/24
7,-1,7,4,4/3
7,-1,7,5,-13/3
7,-1,7,6,-11/12
7,-1,8,0,-3/4
7,-1,8,7,-9/5
7,-1,9,1,-5/26
7,-1,9,6,11/65
7,-1,9,8,-144/65
7,-1,10,0,-1/6
7,-1,10,1,-1/6
7,-1,10,2,-79/120
7,-1,10,6,3/20
7,-1,10,8,-8/5
7,-1,11,0,85/24
7,-1,11,1,875/416
7,-1,11,2,15/8
7,-1,11,3,7/18
7,-1,11,5,26/3
7,-1,11,6,109/39
7,-1,11,7,13/4
7,-1,11,8,-235/52
7,-1,11,9,-1/13
7,-1,11,10,-105/8
7,-1,11,11,-35/4
7,-1,12,7,1
7,-1,12,9,-40/13
7,-1,13,0,-25/96
7,-1,13,1,-75/224
7,-1,13,2,5/8
7,-1,13,3,-1/18
7,-1,13,5,-65/84
7,-1,13,6,11/84
7,-1,13,8,39/28
7,-1,13,9,1
7,-1,13,10,-25/8
7,-1,13,11,5/4
7,-1,14,0,-5/12
7,-1,14,1,-75/112
7,-1,14,2,-1/2
7,-1,14,3,-1/9
7,-1,14,4,-2/3
7,-1,14,5,-39/35
7,-1,14,6,-6/35
7,-1,14,8,11/14
7,-1,14,10,3/4
7,-1,14,11,5/2
7,-1,15,0,11/24
7,-1,15,1,-19/24
7,-1,15,2,-13/40
7,-1,15,4,4/3
7,-1,16,2,1
7,-1,17,4,1
7,-1,18,0,-5/8
7,-1,19,1,-5/8
7,-1,20,0,-1/6
7,-1,20,1,-1/6
7,-1,20,2,-8/15
7,-1,21,2,-5/8
7,-1,22,2,-1/3
7,-1,22,4,-8/15
7,-1,23,0,-1/8
7,-1,23,2,-1/2
7,-1,23,5,-9/5
7,-1,23,6,-1
7,-1,24,0,-5/8
7,-1,25,5,1
7,-1,27,2,-5/8
7,-1,27,6,-1/4
7,-1,28,0,5/12
7,-1,28,2,-2/3
7,-1,28,4,-8/15
7,-1,28,5,26/15
7,-1,28,6,4/15
7,-1,29,1,-5/26
7,-1,29,5,4/5
7,-1,29,6,-2/65
7,-1,29,7,-4/5
7,-1,29,8,168/65
7,-1,30,0,31/192
7,-1,30,1,1/12
7,-1,30,2,4/15
7,-1,30,5,13/10
7,-1,30,6,1/5
7,-1,30,7,-39/80
7,-1,30,8,17/10
7,-1,31,7,1
7,-1,33,0,25/64
7,-1,33,7,13/16
7,-1,34,1,-25/104
7,-1,34,5,1
7,-1,34,6,6/13
7,-1,34,8,16/13
7,-1,35,8,1
7,-1,37,0,5/48
7,-1,37,1,5/84
7,-1,37,2,1/3
7,-1,37,5,13/70
7,-1,37,6,1/35
7,-1,37,8,11/14
7,-1,38,0,-175/192
7,-1,38,1,-75/112
7,-1,38,3,-1/9
7,-1,38,5,-65/42
7,-1,38,6,-5/21
7,-1,38,7,-13/16
7,-1,38,8,25/14
7,-1,38,9,1
7,-1,38,10,5/2
7,-1,38,11,5/2
7,-1,39,9,1
7,1,0,0,141/64
7,1,0,1,555/832
7,1,0,2,-51/16
7,1,0,3,7/20
7,1,0,5,439/40
7,1,0,6,2131/520
7,1,0,7,4/5
7,1,0,8,-1477/520
7,1,0,9,-699/130
7,1,0,10,1281/80
7,1,0,11,189/40
7,1,1,0,-545/288
7,1,1,1,-2045/2016
7,1,1,2,53/72
7,1,1,3,-3/10
7,1,1,4,28/15
7,1,1,5,-3991/420
7,1,1,6,-551/140
7,1,1,8,-437/140
7,1,1,9,3/5
7,1,1,10,-33/8
7,1,1,11,-81/20
7,1,2,2,1
7,1,2,4,-3/2
7,1,3,0,-5/16
7,1,3,1,-5/16
7,1,3,2,15/16
7,1,4,0,-5/18
7,1,4,1,-5/18
7,1,4,2,-1/18
7,1,4,4,4/3
7,1,5,0,-1/16
7,1,5,2,19/16
7,1,5,5,-9/10
7,1,5,6,3/40
7,1,6,0,-5/16
7,1,6,2,15/16
7,1,6,5,1/2
7,1,6,6,3/8
7,1,7,0,25/24
7,1,7,2,25/24
7,1,7,4,4/3
7,1,7,5,13/3
7,1,7,6,7/4
7,1,8,0,-3/4
7,1,8,7,-9/5
7,1,9,1,-5/26
7,1,9,6,21/65
7,1,9,8,-144/65
7,1,10,0,-5/18
7,1,10,1,-5/18
7,1,10,2,-73/72
7,1,10,6,3/20
7,1,10,8,-8/5
7,1,11,0,65/16
7,1,11,1,2875/2912
7,1,11,2,-15/8
7,1,11,3,1/2
7,1,11,5,247/14
7,1,11,6,664/91
7,1,11,7,13/4
7,1,11,8,-85/364
7,1,11,9,-63/13
7,1,11,10,111/8
7,1,11,11,27/4
7,1,12,7,1
7,1,12,9,-24/13
7,1,13,0,-25/96
7,1,13,1,-275/2016
7,1,13,2,5/8
7,1,13,3,-1/18
7,1,13,5,-403/252
7,1,13,6,-41/84
7,1,13,8,17/28
7,1,13,9,1
7,1,13,10,-31/8
7,1,13,11,-3/4
7,1,14,0,25/72
7,1,14,1,275/1008
7,1,14,2,-5/6
7,1,14,3,1/9
7,1,14,4,-10/9
7,1,14,5,52/21
7,1,14,6,8/7
7,1,14,8,11/14
7,1,14,10,3/4
7,1,14,11,3/2
7,1,15,0,-65/72
7,1,15,1,25/72
7,1,15,2,-49/72
7,1,15,4,4/3
7,1,16,2,1
7,1,17,4,1
7,1,18,0,-5/8
7,1,19,1,-5/8
7,1,20,0,-5/18
7,1,20,1,-5/18
7,1,20,2,-8/9
7,1,21,2,-5/8
7,1,22,2,-5/9
7,1,22,4,-8/9
7,1,23,0,-1/8
7,1,23,2,1/2
7,1,23,5,-9/5
7,1,23,6,-3/5
7,1,24,0,-5/8
7,1,25,5,1
7,1,27,2,-5/8
7,1,27,6,-1/4
7,1,28,0,-25/36
7,1,28,2,-10/9
7,1,28,4,-8/9
7,1,28,5,-26/9
7,1,28,6,-4/3
7,1,29,1,-5/26
7,1,29,5,4/5
7,1,29,6,34/65
7,1,29,7,-4/5
7,1,29,8,-8/13
7,1,30,0,-35/576
7,1,30,1,-5/36
7,1,30,2,-4/9
7,1,30,5,13/10
7,1,30,6,3/5
7,1,30,7,-39/80
7,1,30,8,-1/2
7,1,31,7,1
7,1,33,0,25/64
7,1,33,7,13/16
7,1,34,1,-25/104
7,1,34,5,1
7,1,34,6,2/13
7,1,34,8,16/13
7,1,35,8,1
7,1,37,0,25/144
7,1,37,1,25/252
7,1,37,2,5/9
7,1,37,5,13/42
7,1,37,6,1/7
7,1,37,8,11/14
7,1,38,0,-175/192
7,1,38,1,-275/1008
7,1,38,3,-1/9
7,1,38,5,-403/126
7,1,38,6,-31/21
7,1,38,7,-13/16
7,1,38,8,3/14
7,1,38,9,1
7,1,38,10,-5/2
7,1,38,11,-3/2
7,1,39,9,1
7,2,0,0,199/96
7,2,0,1,-2445/2912
7,2,0,2,-25/8
7,2,0,3,29/90
7,2,0,5,6787/420
7,2,0,6,751/84
7,2,0,7,4/5
7,2,0,8,-47/182
7,2,0,9,-337/65
7,2,0,10,381/20
7,2,0,11,29/5
7,2,1,0,-35/32
7,2,1,1,-115/672
7,2,1,2,7/24
7,2,1,3,-11/90
7,2,1,4,28/15
7,2,1,5,-871/140
7,2,1,6,-473/140
7,2,1,8,-191/70
7,2,1,9,3/5
7,2,1,10,-15/4
7,2,1,11,-11/5
7,2,2,2,1
7,2,2,4,-1
7,2,3,0,-5/16
7,2,3,1,-5/16
7,2,3,2,5/8
7,2,4,0,-5/12
7,2,4,1,-5/12
7,2,4,2,-1/2
7,2,4,4,4/3
7,2,5,0,-1/16
7,2,5,2,9/8
7,2,5,5,-9/10
7,2,5,6,1/20
7,2,6,0,-5/16
7,2,6,2,5/8
7,2,6,5,1/2
7,2,6,6,1/4
7,2,7,0,25/48
7,2,7,2,25/24
7,2,7,4,4/3
7,2,7,5,13/6
7,2,7,6,13/12
7,2,8,0,-3/4
7,2,8,7,-9/5
7,2,9,1,-5/26
7,2,9,6,2/5
7,2,9,8,-144/65
7,2,10,0,-5/12
7,2,10,1,-5/12
7,2,10,2,-35/24
7,2,10,6,3/20
7,2,10,8,-8/5
7,2,11,0,415/96
7,2,11,1,-1975/1456
7,2,11,2,-15/4
7,2,11,3,5/9
7,2,11,5,2483/84
7,2,11,6,340/21
7,2,11,7,13/4
7,2,11,8,281/91
7,2,11,9,-94/13
7,2,11,10,57/2
7,2,11,11,10
7,2,12,7,1
7,2,12,9,-16/13
7,2,13,0,-25/96
7,2,13,1,25/224
7,2,13,2,5/8
7,2,13,3,-1/18
7,2,13,5,-221/84
7,2,13,6,-115/84
7,2,13,8,3/14
7,2,13,9,1
7,2,13,10,-17/4
7,2,13,11,-1
7,2,14,0,25/192
7,2,14,1,-25/224
7,2,14,2,-5/4
7,2,14,3,1/18
7,2,14,4,-5/3
7,2,14,5,117/56
7,2,14,6,9/7
7,2,14,8,11/14
7,2,14,10,3/4
7,2,14,11,1
7,2,15,0,-35/48
7,2,15,1,-5/48
7,2,15,2,-9/8
7,2,15,4,4/3
7,2,16,2,1
7,2,17,4,1
7,2,18,0,-5/8
7,2,19,1,-5/8
7,2,20,0,-5/12
7,2,20,1,-5/12
7,2,20,2,-4/3
7,2,21,2,-5/8
7,2,22,2,-5/6
7,2,22,4,-4/3
7,2,23,0,-1/8
7,2,23,2,1
7,2,23,5,-9/5
7,2,23,6,-2/5
7,2,24,0,-5/8
7,2,25,5,1
7,2,27,2,-5/8
7,2,27,6,-1/4
7,2,28,0,-25/48
7,2,28,2,-5/3
7,2,28,4,-4/3
7,2,28,5,-13/6
7,2,28,6,-4/3
7,2,29,1,-5/26
7,2,29,5,4/5
7,2,29,6,4/5
7,2,29,7,-4/5
7,2,29,8,-144/65
7,2,30,0,-65/192
7,2,30,1,-5/12
7,2,30,2,-4/3
7,2,30,5,13/10
7,2,30,6,4/5
7,2,30,7,-39/80
7,2,30,8,-8/5
7,2,31,7,1
7,2,33,0,25/64
7,2,33,7,13/16
7,2,34,1,-25/104
7,2,34,5,1
7,2,34,8,16/13
7,2,35,8,1
7,2,37,0,25/96
7,2,37,1,25/168
7,2,37,2,5/6
7,2,37,5,13/28
7,2,37,6,2/7
7,2,37,8,11/14
7,2,38,0,-175/192
7,2,38,1,25/112
7,2,38,3,-1/9
7,2,38,5,-221/42
7,2,38,6,-68/21
7,2,38,7,-13/16
7,2,38,8,-4/7
7,2,38,9,1
7,2,38,10,-5
7,2,38,11,-2
7,2,39,9,1
7,3,0,0,373/192
7,3,0,1,-82595/17472
7,3,0,2,-49/16
7,3,0,3,53/180
7,3,0,5,26249/840
7,3,0,6,251129/10920
7,3,0,7,4/5
7,3,0,8,7029/3640
7,3,0,9,-649/130
7,3,0,10,1737/80
7,3,0,11,159/40
7,3,1,0,-115/96
7,3,1,1,275/2016
7,3,1,2,-25/24
7,3,1,3,-17/270
7,3,1,4,28/15
7,3,1,5,-949/140
7,3,1,6,-667/140
7,3,1,8,-327/140
7,3,1,9,3/5
7,3,1,10,-27/8
7,3,1,11,-17/20
7,3,2,2,1
7,3,2,4,-1/2
7,3,3,0,-5/16
7,3,3,1,-5/16
7,3,3,2,5/16
7,3,4,0,-5/6
7,3,4,1,-5/6
7,3,4,2,-11/6
7,3,4,4,4/3
7,3,5,0,-1/16
7,3,5,2,17/16
7,3,5,5,-9/10
7,3,5,6,1/40
7,3,6,0,-5/16
7,3,6,2,5/16
7,3,6,5,1/2
7,3,6,6,1/8
7,3,7,0,25/72
7,3,7,2,25/24
7,3,7,4,4/3
7,3,7,5,13/9
7,3,7,6,31/36
7,3,8,0,-3/4
7,3,8,7,-9/5
7,3,9,1,-5/26
7,3,9,6,31/65
7,3,9,8,-144/65
7,3,10,0,-5/6
7,3,10,1,-5/6
7,3,10,2,-67/24
7,3,10,6,3/20
7,3,10,8,-8/5
7,3,11,0,55/12
7,3,11,1,-84325/8736
7,3,11,2,-45/8
7,3,11,3,11/18
7,3,11,5,1391/21
7,3,11,6,13049/273
7,3,11,7,13/4
7,3,11,8,2619/364
7,3,11,9,-125/13
7,3,11,10,351/8
7,3,11,11,33/4
7,3,12,7,1
7,3,12,9,-8/13
7,3,13,0,-25/96
7,3,13,1,575/672
7,3,13,2,5/8
7,3,13,3,-1/18
7,3,13,5,-481/84
7,3,13,6,-349/84
7,3,13,8,-5/28
7,3,13,9,1
7,3,13,10,-37/8
7,3,13,11,-3/4
7,3,14,1,-575/1008
7,3,14,2,-5/2
7,3,14,3,1/27
7,3,14,4,-10/3
7,3,14,5,65/21
7,3,14,6,50/21
7,3,14,8,11/14
7,3,14,10,3/4
7,3,14,11,1/2
7,3,15,0,-25/24
7,3,15,1,-5/8
7,3,15,2,-59/24
7,3,15,4,4/3
7,3,16,2,1
7,3,17,4,1
7,3,18,0,-5/8
7,3,19,1,-5/8
7,3,20,0,-5/6
7,3,20,1,-5/6
7,3,20,2,-8/3
7,3,21,2,-5/8
7,3,22,2,-5/3
7,3,22,4,-8/3
7,3,23,0,-1/8
7,3,23,2,3/2
7,3,23,5,-9/5
7,3,23,6,-1/5
7,3,24,0,-5/8
7,3,25,5,1
7,3,27,2,-5/8
7,3,27,6,-1/4
7,3,28,0,-25/36
7,3,28,2,-10/3
7,3,28,4,-8/3
7,3,28,5,-26/9
7,3,28,6,-20/9
7,3,29,1,-5/26
7,3,29,5,4/5
7,3,29,6,14/13
7,3,29,7,-4/5
7,3,29,8,-248/65
7,3,30,0,-75/64
7,3,30,1,-5/4
7,3,30,2,-4
7,3,30,5,13/10
7,3,30,6,1
7,3,30,7,-39/80
7,3,30,8,-27/10
7,3,31,7,1
7,3,33,0,25/64
7,3,33,7,13/16
7,3,34,1,-25/104
7,3,34,5,1
7,3,34,6,-2/13
7,3,34,8,16/13
7,3,35,8,1
7,3,37,0,25/48
7,3,37,1,25/84
7,3,37,2,5/3
7,3,37,5,13/14
7,3,37,6,5/7
7,3,37,8,11/14
7,3,38,0,-175/192
7,3,38,1,575/336
7,3,38,3,-1/9
7,3,38,5,-481/42
7,3,38,6,-185/21
7,3,38,7,-13/16
7,3,38,8,-19/14
7,3,38,9,1
7,3,38,10,-15/2
7,3,38,11,-3/2
7,3,39,9,1
